step,actic loss,critic loss,average distance,time
1800,-6.3084,2.9405,8.6625,0min1sec
1810,-6.2747,2.9259,8.6416,0min1sec
1820,-6.2400,2.9111,8.6208,0min1sec
1830,-6.2077,2.8963,8.6003,0min1sec
1840,-6.1742,2.8816,8.5799,0min1sec
1850,-6.1424,2.8670,8.5594,0min1sec
1860,-6.1107,2.8526,8.5392,0min1sec
1870,-6.0790,2.8383,8.5194,0min1sec
1880,-6.0477,2.8244,8.4997,0min1sec
1890,-6.0156,2.8104,8.4800,0min1sec
1900,-5.9851,2.7965,8.4606,0min1sec
1910,-5.9547,2.7827,8.4412,0min1sec
1920,-5.9243,2.7692,8.4221,0min1sec
1930,-5.8936,2.7558,8.4032,0min1sec
1940,-5.8643,2.7424,8.3843,0min1sec
1950,-5.8351,2.7293,8.3657,0min1sec
1960,-5.8064,2.7162,8.3472,0min1sec
1970,-5.7774,2.7033,8.3288,0min1sec
1980,-5.7490,2.6905,8.3106,0min1sec
1990,-5.7214,2.6778,8.2927,0min1sec
2000,-5.6937,2.6654,8.2753,0min1sec
2010,-5.6654,2.6530,8.2577,0min1sec
2020,-5.6383,2.6408,8.2403,0min1sec
2030,-5.6110,2.6286,8.2230,0min1sec
2040,-5.5850,2.6165,8.2059,0min1sec
2050,-5.5579,2.6045,8.1889,0min1sec
2060,-5.5314,2.5926,8.1719,0min1sec
2070,-5.5060,2.5808,8.1552,0min1sec
2080,-5.4797,2.5692,8.1386,0min1sec
2090,-5.4535,2.5577,8.1222,0min1sec
2100,-5.4283,2.5462,8.1060,0min1sec
2110,-5.4040,2.5350,8.0902,0min1sec
2120,-5.3795,2.5240,8.0747,0min1sec
2130,-5.3555,2.5131,8.0592,0min1sec
2140,-5.3308,2.5022,8.0439,0min1sec
2150,-5.3066,2.4913,8.0285,0min1sec
2160,-5.2829,2.4805,8.0131,0min1sec
2170,-5.2591,2.4698,7.9979,0min1sec
2180,-5.2359,2.4592,7.9827,0min1sec
2190,-5.2126,2.4487,7.9679,0min1sec
2200,-5.1894,2.4382,7.9529,0min1sec
2210,-5.1661,2.4279,7.9382,0min1sec
2220,-5.1430,2.4177,7.9237,0min1sec
2230,-5.1204,2.4077,7.9092,0min1sec
2240,-5.0981,2.3977,7.8948,0min1sec
2250,-5.0759,2.3877,7.8806,0min1sec
2260,-5.0539,2.3778,7.8665,0min1sec
2270,-5.0322,2.3679,7.8524,0min1sec
2280,-5.0106,2.3582,7.8385,0min1sec
2290,-4.9894,2.3485,7.8247,0min1sec
2300,-4.9681,2.3390,7.8112,0min1sec
2310,-4.9465,2.3295,7.7976,0min1sec
2320,-4.9261,2.3202,7.7842,0min1sec
2330,-4.9057,2.3110,7.7709,0min1sec
2340,-4.8852,2.3018,7.7577,0min1sec
2350,-4.8650,2.2926,7.7445,0min1sec
2360,-4.8446,2.2835,7.7315,0min1sec
2370,-4.8251,2.2744,7.7186,0min1sec
2380,-4.8053,2.2655,7.7057,0min1sec
2390,-4.7858,2.2566,7.6929,0min1sec
2400,-4.7663,2.2478,7.6803,0min1sec
2410,-4.7472,2.2391,7.6678,0min1sec
2420,-4.7282,2.2305,7.6555,0min1sec
2430,-4.7091,2.2220,7.6432,0min1sec
2440,-4.6906,2.2135,7.6312,0min1sec
2450,-4.6714,2.2052,7.6191,0min1sec
2460,-4.6525,2.1969,7.6072,0min1sec
2470,-4.6345,2.1886,7.5953,0min1sec
2480,-4.6164,2.1804,7.5835,0min1sec
2490,-4.5984,2.1722,7.5718,0min1sec
2500,-4.5807,2.1641,7.5602,0min1sec
2510,-4.5629,2.1561,7.5488,0min1sec
2520,-4.5452,2.1482,7.5374,0min1sec
2530,-4.5277,2.1403,7.5261,0min1sec
2540,-4.5104,2.1325,7.5148,0min1sec
2550,-4.4933,2.1247,7.5038,0min1sec
2560,-4.4760,2.1170,7.4927,0min1sec
2570,-4.4588,2.1094,7.4818,0min1sec
2580,-4.4419,2.1019,7.4710,0min1sec
2590,-4.4250,2.0943,7.4601,0min1sec
2600,-4.4084,2.0868,7.4493,0min1sec
2610,-4.3920,2.0793,7.4386,0min1sec
2620,-4.3757,2.0719,7.4279,0min1sec
2630,-4.3596,2.0645,7.4173,0min1sec
2640,-4.3433,2.0573,7.4069,0min1sec
2650,-4.3272,2.0500,7.3965,0min1sec
2660,-4.3112,2.0428,7.3861,0min1sec
2670,-4.2956,2.0357,7.3758,0min1sec
2680,-4.2799,2.0286,7.3656,0min1sec
2690,-4.2642,2.0215,7.3554,0min1sec
2700,-4.2489,2.0146,7.3453,0min1sec
2710,-4.2336,2.0076,7.3353,0min1sec
2720,-4.2186,2.0007,7.3254,0min1sec
2730,-4.2034,1.9939,7.3155,0min1sec
2740,-4.1883,1.9871,7.3057,0min1sec
2750,-4.1735,1.9804,7.2961,0min1sec
2760,-4.1589,1.9737,7.2865,0min1sec
2770,-4.1445,1.9671,7.2769,0min1sec
2780,-4.1297,1.9605,7.2674,0min1sec
2790,-4.1154,1.9540,7.2579,0min1sec
2800,-4.1009,1.9474,7.2484,0min1sec
2810,-4.0868,1.9410,7.2390,0min1sec
2820,-4.0727,1.9345,7.2297,0min1sec
2830,-4.0587,1.9281,7.2205,0min1sec
2840,-4.0448,1.9218,7.2113,0min1sec
2850,-4.0310,1.9155,7.2023,0min1sec
2860,-4.0172,1.9092,7.1932,0min1sec
2870,-4.0037,1.9030,7.1842,0min1sec
2880,-3.9900,1.8969,7.1753,0min1sec
2890,-3.9763,1.8908,7.1665,0min1sec
2900,-3.9631,1.8847,7.1577,0min1sec
2910,-3.9497,1.8787,7.1490,0min1sec
2920,-3.9364,1.8727,7.1403,0min1sec
2930,-3.9233,1.8667,7.1316,0min1sec
2940,-3.9101,1.8608,7.1230,0min1sec
2950,-3.8974,1.8550,7.1145,0min1sec
2960,-3.8844,1.8491,7.1061,0min1sec
2970,-3.8721,1.8434,7.0978,0min1sec
2980,-3.8595,1.8376,7.0895,0min1sec
2990,-3.8470,1.8319,7.0812,0min1sec
3000,-3.8344,1.8262,7.0730,0min1sec
3010,-3.8220,1.8205,7.0649,0min1sec
3020,-3.8095,1.8149,7.0568,0min1sec
3030,-3.7977,1.8094,7.0488,0min1sec
3040,-3.7854,1.8039,7.0408,0min1sec
3050,-3.7735,1.7984,7.0329,0min1sec
3060,-3.7615,1.7929,7.0250,0min1sec
3070,-3.7496,1.7875,7.0171,0min1sec
3080,-3.7377,1.7821,7.0093,0min1sec
3090,-3.7259,1.7768,7.0016,0min1sec
3100,-3.7143,1.7715,6.9939,0min1sec
3110,-3.7026,1.7662,6.9862,0min1sec
3120,-3.6911,1.7609,6.9786,0min1sec
3130,-3.6796,1.7556,6.9711,0min1sec
3140,-3.6683,1.7505,6.9636,0min1sec
3150,-3.6567,1.7453,6.9561,0min1sec
3160,-3.6456,1.7402,6.9487,0min1sec
3170,-3.6348,1.7351,6.9415,0min1sec
3180,-3.6236,1.7301,6.9341,0min1sec
3190,-3.6125,1.7250,6.9270,0min1sec
3200,-3.6014,1.7200,6.9199,0min1sec
3210,-3.5905,1.7150,6.9127,0min1sec
3220,-3.5797,1.7101,6.9055,0min1sec
3230,-3.5687,1.7052,6.8984,0min1sec
3240,-3.5581,1.7003,6.8913,0min1sec
3250,-3.5474,1.6954,6.8843,0min1sec
3260,-3.5370,1.6906,6.8773,0min1sec
3270,-3.5264,1.6858,6.8704,0min1sec
3280,-3.5159,1.6810,6.8635,0min1sec
3290,-3.5058,1.6763,6.8566,0min1sec
3300,-3.4954,1.6715,6.8498,0min1sec
3310,-3.4854,1.6669,6.8430,0min1sec
3320,-3.4750,1.6623,6.8363,0min1sec
3330,-3.4647,1.6576,6.8296,0min1sec
3340,-3.4547,1.6530,6.8230,0min1sec
3350,-3.4446,1.6484,6.8164,0min1sec
3360,-3.4346,1.6439,6.8098,0min1sec
3370,-3.4246,1.6393,6.8032,0min1sec
3380,-3.4148,1.6348,6.7967,0min1sec
3390,-3.4050,1.6304,6.7901,0min1sec
3400,-3.3953,1.6259,6.7836,0min1sec
3410,-3.3856,1.6215,6.7772,0min1sec
3420,-3.3759,1.6171,6.7708,0min1sec
3430,-3.3663,1.6127,6.7645,0min1sec
3440,-3.3568,1.6084,6.7583,0min1sec
3450,-3.3473,1.6041,6.7520,0min1sec
3460,-3.3379,1.5998,6.7458,0min1sec
3470,-3.3284,1.5956,6.7397,0min1sec
3480,-3.3191,1.5913,6.7336,0min1sec
3490,-3.3098,1.5871,6.7275,0min1sec
3500,-3.3004,1.5829,6.7213,0min1sec
3510,-3.2912,1.5787,6.7153,0min1sec
3520,-3.2821,1.5746,6.7092,0min1sec
3530,-3.2731,1.5704,6.7032,0min1sec
3540,-3.2641,1.5663,6.6973,0min1sec
3550,-3.2551,1.5623,6.6914,0min1sec
3560,-3.2462,1.5582,6.6855,0min1sec
3570,-3.2374,1.5542,6.6796,0min1sec
3580,-3.2286,1.5502,6.6739,0min1sec
3590,-3.2199,1.5462,6.6681,0min1sec
3600,-3.2112,1.5422,6.6624,0min1sec
3610,-3.2026,1.5382,6.6566,0min1sec
3620,-3.1939,1.5343,6.6509,0min1sec
3630,-3.1854,1.5304,6.6453,0min1sec
3640,-3.1769,1.5266,6.6397,0min1sec
3650,-3.1684,1.5227,6.6340,0min1sec
3660,-3.1600,1.5188,6.6284,0min1sec
3670,-3.1518,1.5150,6.6229,0min1sec
3680,-3.1434,1.5112,6.6174,0min1sec
3690,-3.1352,1.5075,6.6119,0min1sec
3700,-3.1268,1.5037,6.6065,0min1sec
3710,-3.1186,1.5000,6.6010,0min1sec
3720,-3.1105,1.4963,6.5957,0min1sec
3730,-3.1024,1.4926,6.5903,0min1sec
3740,-3.0941,1.4889,6.5849,0min1sec
3750,-3.0861,1.4852,6.5796,0min1sec
3760,-3.0781,1.4816,6.5743,0min1sec
3770,-3.0701,1.4779,6.5690,0min1sec
3780,-3.0623,1.4743,6.5638,0min1sec
3790,-3.0544,1.4707,6.5586,0min1sec
3800,-3.0466,1.4672,6.5534,0min1sec
3810,-3.0389,1.4636,6.5482,0min1sec
3820,-3.0311,1.4601,6.5431,0min1sec
3830,-3.0234,1.4566,6.5381,0min1sec
3840,-3.0156,1.4531,6.5330,0min1sec
3850,-3.0081,1.4496,6.5279,0min1sec
3860,-3.0005,1.4462,6.5228,0min1sec
3870,-2.9931,1.4427,6.5178,0min1sec
3880,-2.9853,1.4393,6.5128,0min1sec
3890,-2.9779,1.4359,6.5078,0min1sec
3900,-2.9704,1.4325,6.5029,0min1sec
3910,-2.9631,1.4291,6.4979,0min1sec
3920,-2.9558,1.4258,6.4930,0min1sec
3930,-2.9484,1.4224,6.4882,0min1sec
3940,-2.9411,1.4191,6.4833,0min1sec
3950,-2.9339,1.4158,6.4785,0min1sec
3960,-2.9266,1.4125,6.4737,0min1sec
3970,-2.9196,1.4093,6.4690,0min1sec
3980,-2.9124,1.4060,6.4642,0min1sec
3990,-2.9054,1.4027,6.4594,0min1sec
4000,-2.8982,1.3995,6.4547,0min1sec
4010,-2.8912,1.3963,6.4500,0min1sec
4020,-2.8842,1.3931,6.4454,0min1sec
4030,-2.8773,1.3899,6.4408,0min1sec
4040,-2.8703,1.3868,6.4361,0min1sec
4050,-2.8634,1.3836,6.4316,0min1sec
4060,-2.8565,1.3805,6.4270,0min1sec
4070,-2.8498,1.3774,6.4225,0min1sec
4080,-2.8431,1.3743,6.4179,0min1sec
4090,-2.8364,1.3712,6.4134,0min1sec
4100,-2.8295,1.3681,6.4089,0min1sec
4110,-2.8228,1.3650,6.4044,0min1sec
4120,-2.8162,1.3620,6.4000,0min1sec
4130,-2.8096,1.3590,6.3956,0min1sec
4140,-2.8030,1.3560,6.3912,0min1sec
4150,-2.7964,1.3530,6.3869,0min1sec
4160,-2.7899,1.3500,6.3825,0min1sec
4170,-2.7833,1.3471,6.3783,0min1sec
4180,-2.7768,1.3441,6.3740,0min1sec
4190,-2.7706,1.3412,6.3698,0min1sec
4200,-2.7639,1.3383,6.3656,0min1sec
4210,-2.7578,1.3354,6.3614,0min1sec
4220,-2.7513,1.3325,6.3571,0min1sec
4230,-2.7450,1.3296,6.3529,0min1sec
4240,-2.7387,1.3267,6.3487,0min1sec
4250,-2.7324,1.3238,6.3445,0min1sec
4260,-2.7262,1.3210,6.3403,0min1sec
4270,-2.7199,1.3181,6.3362,0min1sec
4280,-2.7138,1.3153,6.3321,0min1sec
4290,-2.7077,1.3125,6.3280,0min1sec
4300,-2.7016,1.3097,6.3240,0min1sec
4310,-2.6955,1.3070,6.3199,0min1sec
4320,-2.6895,1.3042,6.3158,0min1sec
4330,-2.6836,1.3014,6.3118,0min1sec
4340,-2.6776,1.2987,6.3079,0min1sec
4350,-2.6716,1.2959,6.3039,0min1sec
4360,-2.6656,1.2932,6.2999,0min1sec
4370,-2.6596,1.2905,6.2959,0min1sec
4380,-2.6538,1.2878,6.2920,0min1sec
4390,-2.6479,1.2851,6.2881,0min1sec
4400,-2.6421,1.2824,6.2842,0min1sec
4410,-2.6362,1.2798,6.2803,0min1sec
4420,-2.6307,1.2772,6.2765,0min1sec
4430,-2.6248,1.2745,6.2726,0min1sec
4440,-2.6191,1.2719,6.2688,0min1sec
4450,-2.6133,1.2693,6.2651,0min1sec
4460,-2.6077,1.2667,6.2612,0min1sec
4470,-2.6018,1.2641,6.2574,0min1sec
4480,-2.5964,1.2616,6.2537,0min1sec
4490,-2.5908,1.2590,6.2499,0min1sec
4500,-2.5852,1.2564,6.2461,0min1sec
4510,-2.5796,1.2539,6.2425,0min1sec
4520,-2.5740,1.2514,6.2388,0min1sec
4530,-2.5686,1.2489,6.2351,0min1sec
4540,-2.5631,1.2464,6.2315,0min1sec
4550,-2.5576,1.2439,6.2279,0min1sec
4560,-2.5521,1.2414,6.2243,0min1sec
4570,-2.5467,1.2389,6.2206,0min1sec
4580,-2.5413,1.2364,6.2171,0min1sec
4590,-2.5360,1.2339,6.2135,0min1sec
4600,-2.5305,1.2315,6.2099,0min1sec
4610,-2.5253,1.2291,6.2064,0min1sec
4620,-2.5199,1.2267,6.2028,0min1sec
4630,-2.5146,1.2242,6.1993,0min1sec
4640,-2.5093,1.2218,6.1958,0min1sec
4650,-2.5041,1.2194,6.1923,0min1sec
4660,-2.4989,1.2170,6.1888,0min1sec
4670,-2.4937,1.2147,6.1854,0min1sec
4680,-2.4885,1.2123,6.1819,0min1sec
4690,-2.4832,1.2100,6.1785,0min1sec
4700,-2.4781,1.2076,6.1751,0min1sec
4710,-2.4730,1.2053,6.1716,0min1sec
4720,-2.4679,1.2030,6.1682,0min1sec
4730,-2.4629,1.2006,6.1648,0min1sec
4740,-2.4579,1.1983,6.1614,0min1sec
4750,-2.4529,1.1960,6.1580,0min1sec
4760,-2.4479,1.1937,6.1546,0min1sec
4770,-2.4429,1.1915,6.1513,0min1sec
4780,-2.4381,1.1892,6.1480,0min1sec
4790,-2.4332,1.1869,6.1448,0min1sec
4800,-2.4282,1.1847,6.1415,0min1sec
4810,-2.4234,1.1824,6.1382,0min1sec
4820,-2.4185,1.1802,6.1350,0min1sec
4830,-2.4137,1.1780,6.1317,0min1sec
4840,-2.4088,1.1758,6.1285,0min1sec
4850,-2.4040,1.1736,6.1253,0min1sec
4860,-2.3992,1.1714,6.1222,0min1sec
4870,-2.3945,1.1692,6.1190,0min1sec
4880,-2.3898,1.1670,6.1159,0min1sec
4890,-2.3849,1.1649,6.1127,0min1sec
4900,-2.3802,1.1627,6.1095,0min1sec
4910,-2.3755,1.1606,6.1063,0min1sec
4920,-2.3708,1.1584,6.1032,0min1sec
4930,-2.3661,1.1563,6.1001,0min1sec
4940,-2.3614,1.1542,6.0970,0min1sec
4950,-2.3568,1.1520,6.0939,0min1sec
4960,-2.3522,1.1499,6.0908,0min1sec
4970,-2.3477,1.1478,6.0877,0min1sec
4980,-2.3431,1.1457,6.0847,0min1sec
4990,-2.3385,1.1437,6.0816,0min1sec
5000,-2.3340,1.1416,6.0786,0min1sec
5010,-2.3295,1.1395,6.0755,0min1sec
5020,-2.3250,1.1374,6.0725,0min1sec
5030,-2.3205,1.1354,6.0695,0min1sec
5040,-2.3161,1.1333,6.0665,0min1sec
5050,-2.3116,1.1313,6.0635,0min1sec
5060,-2.3071,1.1292,6.0604,0min1sec
5070,-2.3028,1.1272,6.0575,0min1sec
5080,-2.2983,1.1252,6.0545,0min1sec
5090,-2.2939,1.1232,6.0516,0min1sec
5100,-2.2896,1.1212,6.0487,0min1sec
5110,-2.2853,1.1193,6.0458,0min1sec
5120,-2.2810,1.1173,6.0429,0min1sec
5130,-2.2766,1.1153,6.0400,0min1sec
5140,-2.2723,1.1133,6.0371,0min1sec
5150,-2.2680,1.1114,6.0342,0min1sec
5160,-2.2637,1.1094,6.0313,0min1sec
5170,-2.2594,1.1075,6.0285,0min1sec
5180,-2.2552,1.1055,6.0257,0min1sec
5190,-2.2509,1.1036,6.0229,0min1sec
5200,-2.2467,1.1017,6.0201,0min1sec
5210,-2.2426,1.0997,6.0173,0min1sec
5220,-2.2385,1.0978,6.0145,0min1sec
5230,-2.2345,1.0959,6.0117,0min1sec
5240,-2.2303,1.0941,6.0089,0min1sec
5250,-2.2261,1.0922,6.0062,0min1sec
5260,-2.2221,1.0903,6.0034,0min1sec
5270,-2.2180,1.0884,6.0007,0min1sec
5280,-2.2139,1.0865,5.9980,0min1sec
5290,-2.2098,1.0847,5.9953,0min1sec
5300,-2.2057,1.0828,5.9925,0min1sec
5310,-2.2017,1.0810,5.9898,0min1sec
5320,-2.1977,1.0791,5.9871,0min1sec
5330,-2.1937,1.0773,5.9844,0min1sec
5340,-2.1897,1.0755,5.9817,0min1sec
5350,-2.1857,1.0736,5.9790,0min1sec
5360,-2.1818,1.0718,5.9763,0min1sec
5370,-2.1777,1.0700,5.9737,0min1sec
5380,-2.1739,1.0682,5.9710,0min1sec
5390,-2.1700,1.0664,5.9684,0min1sec
5400,-2.1661,1.0646,5.9657,0min1sec
5410,-2.1622,1.0628,5.9631,0min1sec
5420,-2.1584,1.0610,5.9605,0min1sec
5430,-2.1545,1.0592,5.9579,0min1sec
5440,-2.1507,1.0575,5.9552,0min1sec
5450,-2.1470,1.0557,5.9526,0min1sec
5460,-2.1432,1.0540,5.9501,0min1sec
5470,-2.1394,1.0522,5.9476,0min1sec
5480,-2.1356,1.0505,5.9450,0min1sec
5490,-2.1319,1.0487,5.9425,0min1sec
5500,-2.1281,1.0470,5.9399,0min1sec
5510,-2.1243,1.0453,5.9374,0min1sec
5520,-2.1206,1.0435,5.9349,0min1sec
5530,-2.1170,1.0418,5.9324,0min1sec
5540,-2.1133,1.0401,5.9298,0min1sec
5550,-2.1096,1.0384,5.9273,0min1sec
5560,-2.1059,1.0367,5.9248,0min1sec
5570,-2.1023,1.0351,5.9223,0min1sec
5580,-2.0986,1.0334,5.9199,0min1sec
5590,-2.0951,1.0317,5.9175,0min1sec
5600,-2.0914,1.0301,5.9151,0min1sec
5610,-2.0879,1.0284,5.9126,0min1sec
5620,-2.0843,1.0267,5.9102,0min1sec
