step,actic loss,critic loss,average distance,time
430,-91.2532,20.3678,14.8570,0min1sec
440,-89.1651,19.9670,14.8358,0min1sec
450,-87.1516,19.5845,14.8134,0min1sec
460,-85.2651,19.2237,14.7940,0min1sec
470,-83.4797,18.8774,14.7747,0min1sec
480,-81.8081,18.5445,14.7559,0min1sec
490,-80.1871,18.2291,14.7396,0min1sec
500,-78.5025,17.9248,14.7246,0min1sec
510,-77.0049,17.6289,14.7093,0min1sec
520,-75.5428,17.3448,14.6956,0min1sec
530,-74.1628,17.0723,14.6813,0min1sec
540,-72.8261,16.8109,14.6669,0min1sec
550,-71.5480,16.5615,14.6541,0min1sec
560,-70.2864,16.3184,14.6408,0min1sec
570,-69.0966,16.0845,14.6305,0min1sec
580,-67.8929,15.8555,14.6198,0min1sec
590,-66.7761,15.6347,14.6091,0min1sec
600,-65.6626,15.4205,14.5961,0min1sec
610,-64.5706,15.2129,14.5848,0min1sec
620,-63.5195,15.0112,14.5739,0min1sec
630,-62.5178,14.8165,14.5623,0min1sec
640,-61.5250,14.6289,14.5500,0min1sec
650,-60.5787,14.4491,14.5389,0min1sec
660,-59.6804,14.2730,14.5294,0min1sec
670,-58.7900,14.1004,14.5205,0min1sec
680,-57.9285,13.9348,14.5101,0min1sec
690,-57.0930,13.7741,14.5010,0min1sec
700,-56.2810,13.6179,14.4916,0min1sec
710,-55.5248,13.4662,14.4840,0min1sec
720,-54.7512,13.3198,14.4764,0min1sec
730,-54.0277,13.1767,14.4687,0min1sec
740,-53.2965,13.0377,14.4608,0min1sec
750,-52.6206,12.9011,14.4528,0min1sec
760,-51.9341,12.7668,14.4478,0min1sec
770,-51.2883,12.6390,14.4411,0min1sec
780,-50.5831,12.5155,14.4339,0min1sec
790,-49.9670,12.3921,14.4267,0min1sec
800,-49.3428,12.2726,14.4193,0min1sec
810,-48.7504,12.1545,14.4116,0min1sec
820,-48.1548,12.0389,14.4051,0min1sec
830,-47.6255,11.9277,14.3997,0min1sec
840,-47.0509,11.8185,14.3934,0min1sec
850,-46.4824,11.7133,14.3880,0min1sec
860,-45.9371,11.6118,14.3827,0min1sec
870,-45.4107,11.5124,14.3786,0min1sec
880,-44.9001,11.4147,14.3743,0min1sec
890,-44.3916,11.3190,14.3706,0min1sec
900,-43.9081,11.2264,14.3668,0min1sec
910,-43.4345,11.1359,14.3621,0min1sec
920,-42.9594,11.0468,14.3572,0min1sec
930,-42.5037,10.9616,14.3530,0min1sec
940,-42.0650,10.8750,14.3485,0min1sec
950,-41.6286,10.7914,14.3444,0min1sec
960,-41.2048,10.7098,14.3408,0min1sec
970,-40.7924,10.6291,14.3357,0min1sec
980,-40.4039,10.5504,14.3313,0min1sec
990,-40.0073,10.4702,14.3300,0min1sec
1000,-39.6145,10.3934,14.3284,0min1sec
1010,-39.2307,10.3191,14.3241,0min1sec
1020,-38.8446,10.2455,14.3196,0min1sec
1030,-38.4764,10.1724,14.3147,0min1sec
1040,-38.1032,10.1007,14.3100,0min1sec
1050,-37.7300,10.0309,14.3049,0min1sec
1060,-37.3867,9.9621,14.3004,0min1sec
1070,-37.0474,9.8924,14.2958,0min1sec
1080,-36.7105,9.8251,14.2914,0min1sec
1090,-36.3818,9.7583,14.2876,0min1sec
1100,-36.0571,9.6921,14.2855,0min1sec
1110,-35.7315,9.6279,14.2841,0min1sec
1120,-35.4132,9.5646,14.2817,0min1sec
1130,-35.0999,9.5028,14.2792,0min1sec
1140,-34.7973,9.4422,14.2771,0min1sec
1150,-34.5067,9.3837,14.2747,0min1sec
1160,-34.2218,9.3263,14.2718,0min1sec
1170,-33.9124,9.2682,14.2698,0min1sec
1180,-33.6371,9.2121,14.2670,0min1sec
1190,-33.3532,9.1570,14.2647,0min1sec
1200,-33.0812,9.1030,14.2620,0min1sec
1210,-32.8058,9.0510,14.2585,0min1sec
1220,-32.5376,8.9994,14.2549,0min1sec
1230,-32.2882,8.9494,14.2518,0min1sec
1240,-32.0144,8.9018,14.2484,0min1sec
1250,-31.7621,8.8528,14.2454,0min1sec
1260,-31.4929,8.8054,14.2419,0min1sec
1270,-31.2498,8.7596,14.2384,0min1sec
1280,-30.9993,8.7144,14.2355,0min1sec
1290,-30.7502,8.6677,14.2328,0min1sec
1300,-30.5120,8.6229,14.2310,0min1sec
1310,-30.2755,8.5783,14.2289,0min1sec
1320,-30.0503,8.5341,14.2257,0min1sec
1330,-29.8284,8.4898,14.2225,0min1sec
1340,-29.6010,8.4467,14.2188,0min1sec
1350,-29.3862,8.4032,14.2156,0min1sec
1360,-29.1717,8.3600,14.2133,0min1sec
1370,-28.9578,8.3174,14.2108,0min1sec
1380,-28.7491,8.2766,14.2078,0min1sec
1390,-28.5415,8.2359,14.2054,0min1sec
1400,-28.3407,8.1966,14.2029,0min1sec
1410,-28.1451,8.1582,14.2002,0min1sec
1420,-27.9459,8.1201,14.1980,0min1sec
1430,-27.7480,8.0822,14.1969,0min1sec
1440,-27.5568,8.0441,14.1968,0min1sec
1450,-27.3637,8.0070,14.1964,0min1sec
1460,-27.1802,7.9712,14.1959,0min1sec
1470,-27.0050,7.9363,14.1947,0min1sec
1480,-26.8217,7.9010,14.1926,0min1sec
1490,-26.6423,7.8669,14.1901,0min1sec
1500,-26.4676,7.8338,14.1878,0min1sec
1510,-26.2945,7.8020,14.1857,0min1sec
1520,-26.1261,7.7699,14.1842,0min1sec
1530,-25.9488,7.7391,14.1824,0min1sec
1540,-25.7799,7.7081,14.1802,0min1sec
1550,-25.6128,7.6775,14.1787,0min1sec
1560,-25.4589,7.6465,14.1772,0min1sec
1570,-25.3009,7.6157,14.1760,0min1sec
1580,-25.1422,7.5847,14.1747,0min1sec
1590,-24.9787,7.5537,14.1728,0min1sec
1600,-24.8234,7.5210,14.1709,0min1sec
1610,-24.6782,7.4890,14.1692,0min1sec
1620,-24.5342,7.4592,14.1669,0min1sec
1630,-24.3717,7.4290,14.1656,0min1sec
1640,-24.2322,7.3980,14.1636,0min1sec
1650,-24.0795,7.3690,14.1614,0min1sec
1660,-23.9261,7.3403,14.1593,0min1sec
1670,-23.7788,7.3102,14.1574,0min1sec
1680,-23.6502,7.2807,14.1555,0min1sec
1690,-23.5132,7.2512,14.1537,0min1sec
1700,-23.3907,7.2228,14.1528,0min1sec
1710,-23.2524,7.1929,14.1524,0min1sec
1720,-23.1175,7.1628,14.1515,0min1sec
1730,-22.9884,7.1339,14.1500,0min1sec
1740,-22.8570,7.1059,14.1485,0min2sec
1750,-22.7154,7.0808,14.1468,0min2sec
1760,-22.5983,7.0519,14.1453,0min2sec
1770,-22.4747,7.0234,14.1445,0min1sec
1780,-22.3434,6.9953,14.1434,0min1sec
1790,-22.2138,6.9671,14.1420,0min1sec
1800,-22.0866,6.9389,14.1403,0min1sec
1810,-21.9652,6.9110,14.1388,0min1sec
1820,-21.8355,6.8840,14.1376,0min1sec
1830,-21.7068,6.8610,14.1365,0min1sec
1840,-21.5942,6.8339,14.1352,0min1sec
1850,-21.4782,6.8071,14.1335,0min1sec
1860,-21.3663,6.7807,14.1319,0min1sec
1870,-21.2540,6.7547,14.1301,0min1sec
1880,-21.1412,6.7314,14.1286,0min1sec
1890,-21.0300,6.7068,14.1272,0min1sec
1900,-20.9204,6.6823,14.1254,0min1sec
1910,-20.8094,6.6578,14.1241,0min1sec
1920,-20.6985,6.6335,14.1230,0min1sec
1930,-20.5811,6.6097,14.1218,0min1sec
1940,-20.4757,6.5856,14.1201,0min2sec
1950,-20.3698,6.5616,14.1185,0min2sec
1960,-20.2671,6.5375,14.1167,0min2sec
1970,-20.1627,6.5149,14.1150,0min2sec
1980,-20.0614,6.4941,14.1134,0min2sec
1990,-19.9700,6.4730,14.1116,0min2sec
2000,-19.8741,6.4502,14.1102,0min2sec
2010,-19.7733,6.4276,14.1086,0min2sec
2020,-19.6786,6.4048,14.1069,0min2sec
2030,-19.5845,6.3825,14.1053,0min2sec
2040,-19.4898,6.3605,14.1040,0min2sec
2050,-19.3958,6.3385,14.1029,0min2sec
2060,-19.3015,6.3167,14.1018,0min2sec
2070,-19.2051,6.2952,14.1005,0min2sec
2080,-19.1163,6.2733,14.1004,0min2sec
2090,-19.0246,6.2517,14.1014,0min2sec
2100,-18.9380,6.2310,14.1018,0min2sec
2110,-18.8368,6.2115,14.1010,0min2sec
2120,-18.7515,6.1909,14.1005,0min2sec
2130,-18.6599,6.1701,14.1009,0min2sec
2140,-18.5738,6.1491,14.1009,0min2sec
2150,-18.4874,6.1290,14.0996,0min2sec
2160,-18.4024,6.1088,14.0990,0min2sec
2170,-18.3183,6.0886,14.0994,0min2sec
2180,-18.2393,6.0690,14.0990,0min2sec
2190,-18.1543,6.0500,14.0983,0min2sec
2200,-18.0683,6.0328,14.0965,0min2sec
2210,-17.9824,6.0154,14.0950,0min2sec
2220,-17.9008,5.9984,14.0933,0min2sec
2230,-17.8228,5.9807,14.0923,0min2sec
2240,-17.7431,5.9619,14.0913,0min2sec
2250,-17.6624,5.9434,14.0903,0min2sec
2260,-17.5883,5.9264,14.0891,0min2sec
2270,-17.5123,5.9082,14.0876,0min2sec
2280,-17.4369,5.8902,14.0858,0min2sec
2290,-17.3599,5.8724,14.0842,0min2sec
2300,-17.2848,5.8561,14.0836,0min2sec
2310,-17.2102,5.8391,14.0832,0min2sec
2320,-17.1369,5.8219,14.0818,0min2sec
2330,-17.0625,5.8048,14.0800,0min2sec
2340,-16.9871,5.7876,14.0784,0min2sec
2350,-16.9139,5.7705,14.0766,0min2sec
2360,-16.8416,5.7540,14.0747,0min2sec
2370,-16.7663,5.7376,14.0726,0min2sec
2380,-16.6940,5.7213,14.0705,0min2sec
2390,-16.6294,5.7054,14.0682,0min2sec
2400,-16.5703,5.6918,14.0659,0min2sec
2410,-16.4840,5.6798,14.0637,0min2sec
2420,-16.4094,5.6644,14.0611,0min2sec
2430,-16.3442,5.6487,14.0586,0min2sec
2440,-16.2787,5.6335,14.0558,0min2sec
2450,-16.2093,5.6185,14.0530,0min2sec
2460,-16.1423,5.6030,14.0498,0min2sec
2470,-16.0776,5.5878,14.0463,0min2sec
2480,-16.0114,5.5726,14.0429,0min2sec
2490,-15.9447,5.5577,14.0395,0min2sec
2500,-15.8762,5.5435,14.0359,0min2sec
2510,-15.8148,5.5293,14.0321,0min2sec
2520,-15.7554,5.5146,14.0280,0min2sec
