step,actic loss,critic loss,average distance,time
480,-71.6611,18.2570,14.6731,0min2sec
490,-70.2143,17.9472,14.6607,0min2sec
500,-68.8461,17.6488,14.6472,0min2sec
510,-67.5218,17.3627,14.6351,0min2sec
520,-66.2594,17.0837,14.6269,0min2sec
530,-64.9839,16.8176,14.6151,0min1sec
540,-63.7972,16.5584,14.6009,0min2sec
550,-62.6483,16.3073,14.5864,0min2sec
560,-61.5299,16.0669,14.5756,0min2sec
570,-60.4604,15.8365,14.5676,0min2sec
580,-59.4200,15.6104,14.5548,0min2sec
590,-58.4331,15.3891,14.5434,0min2sec
600,-57.4535,15.1759,14.5347,0min2sec
610,-56.5134,14.9733,14.5263,0min2sec
620,-55.6452,14.7775,14.5174,0min1sec
630,-54.7767,14.5864,14.5103,0min1sec
640,-53.9192,14.4028,14.5012,0min2sec
650,-53.0924,14.2252,14.4912,0min2sec
660,-52.2836,14.0521,14.4827,0min2sec
670,-51.5317,13.8865,14.4739,0min1sec
680,-50.7904,13.7245,14.4650,0min1sec
690,-50.0493,13.5658,14.4558,0min1sec
700,-49.3284,13.4128,14.4472,0min2sec
710,-48.6378,13.2631,14.4397,0min2sec
720,-47.9466,13.1179,14.4332,0min2sec
730,-47.2868,12.9752,14.4250,0min2sec
740,-46.6545,12.8368,14.4174,0min2sec
750,-46.0464,12.7015,14.4123,0min2sec
760,-45.4620,12.5694,14.4055,0min2sec
770,-44.8632,12.4385,14.3983,0min2sec
780,-44.2956,12.3131,14.3906,0min2sec
790,-43.7488,12.1918,14.3843,0min2sec
800,-43.2163,12.0732,14.3775,0min2sec
810,-42.6930,11.9592,14.3706,0min2sec
820,-42.1793,11.8460,14.3647,0min2sec
830,-41.6599,11.7363,14.3582,0min1sec
840,-41.1854,11.6293,14.3508,0min2sec
850,-40.7057,11.5236,14.3443,0min2sec
860,-40.2312,11.4211,14.3388,0min2sec
870,-39.7728,11.3201,14.3325,0min2sec
880,-39.3198,11.2219,14.3273,0min2sec
890,-38.8819,11.1259,14.3209,0min2sec
900,-38.4595,11.0336,14.3153,0min2sec
910,-38.0528,10.9430,14.3096,0min2sec
920,-37.6563,10.8541,14.3040,0min2sec
930,-37.2639,10.7665,14.2985,0min2sec
940,-36.8505,10.6802,14.2939,0min2sec
950,-36.4624,10.5953,14.2885,0min1sec
960,-36.0816,10.5124,14.2840,0min2sec
970,-35.7122,10.4321,14.2795,0min2sec
980,-35.3532,10.3534,14.2746,0min2sec
990,-34.9959,10.2749,14.2717,0min2sec
1000,-34.6570,10.1980,14.2696,0min2sec
1010,-34.3074,10.1228,14.2668,0min2sec
1020,-33.9549,10.0500,14.2633,0min2sec
1030,-33.6273,9.9772,14.2603,0min2sec
1040,-33.3150,9.9066,14.2587,0min2sec
1050,-32.9997,9.8358,14.2557,0min2sec
1060,-32.6793,9.7682,14.2522,0min1sec
1070,-32.3725,9.7019,14.2487,0min2sec
1080,-32.0757,9.6365,14.2456,0min2sec
1090,-31.7975,9.5714,14.2425,0min1sec
1100,-31.5041,9.5071,14.2392,0min1sec
1110,-31.2362,9.4444,14.2368,0min1sec
1120,-30.9572,9.3827,14.2360,0min1sec
1130,-30.6913,9.3219,14.2372,0min1sec
1140,-30.4239,9.2618,14.2387,0min1sec
1150,-30.1540,9.2024,14.2387,0min1sec
1160,-29.9021,9.1454,14.2362,0min1sec
1170,-29.6451,9.0887,14.2354,0min1sec
1180,-29.4026,9.0331,14.2348,0min1sec
1190,-29.1569,8.9782,14.2330,0min1sec
1200,-28.9049,8.9258,14.2301,0min1sec
1210,-28.6477,8.8741,14.2274,0min1sec
1220,-28.4097,8.8225,14.2248,0min1sec
1230,-28.1751,8.7710,14.2218,0min1sec
1240,-27.9509,8.7213,14.2190,0min1sec
1250,-27.7299,8.6718,14.2164,0min1sec
1260,-27.5040,8.6233,14.2135,0min1sec
1270,-27.3029,8.5772,14.2102,0min1sec
1280,-27.0834,8.5304,14.2072,0min1sec
1290,-26.8916,8.4855,14.2040,0min1sec
1300,-26.6871,8.4397,14.2006,0min1sec
1310,-26.4871,8.3953,14.1974,0min1sec
1320,-26.2953,8.3515,14.1943,0min1sec
1330,-26.0983,8.3087,14.1912,0min1sec
1340,-25.9161,8.2672,14.1888,0min1sec
1350,-25.7272,8.2268,14.1870,0min1sec
1360,-25.5485,8.1865,14.1846,0min1sec
1370,-25.3672,8.1468,14.1820,0min1sec
1380,-25.1848,8.1061,14.1787,0min1sec
1390,-25.0064,8.0660,14.1761,0min1sec
1400,-24.8296,8.0263,14.1735,0min1sec
1410,-24.6784,7.9879,14.1710,0min1sec
1420,-24.4955,7.9471,14.1682,0min1sec
1430,-24.3223,7.9072,14.1658,0min1sec
1440,-24.1641,7.8720,14.1637,0min1sec
1450,-24.0043,7.8333,14.1615,0min1sec
1460,-23.8423,7.7946,14.1589,0min1sec
1470,-23.6850,7.7563,14.1571,0min1sec
1480,-23.5319,7.7176,14.1563,0min1sec
1490,-23.3761,7.6791,14.1550,0min1sec
1500,-23.2303,7.6417,14.1532,0min1sec
1510,-23.0779,7.6061,14.1508,0min1sec
1520,-22.9255,7.5738,14.1487,0min1sec
1530,-22.7658,7.5396,14.1472,0min1sec
1540,-22.6147,7.5039,14.1447,0min1sec
1550,-22.4735,7.4687,14.1425,0min1sec
1560,-22.3298,7.4334,14.1401,0min1sec
1570,-22.2014,7.3997,14.1376,0min1sec
1580,-22.0608,7.3650,14.1356,0min1sec
1590,-21.9227,7.3306,14.1332,0min1sec
1600,-21.7841,7.2967,14.1306,0min1sec
1610,-21.6518,7.2631,14.1283,0min1sec
1620,-21.5283,7.2308,14.1258,0min1sec
1630,-21.3926,7.1988,14.1237,0min1sec
1640,-21.2687,7.1677,14.1214,0min1sec
1650,-21.1362,7.1362,14.1187,0min1sec
1660,-21.0081,7.1047,14.1159,0min1sec
1670,-20.8904,7.0758,14.1133,0min1sec
1680,-20.7656,7.0452,14.1109,0min1sec
1690,-20.6620,7.0164,14.1084,0min1sec
1700,-20.5141,6.9893,14.1066,0min1sec
1710,-20.3826,6.9594,14.1044,0min1sec
1720,-20.2666,6.9303,14.1017,0min1sec
1730,-20.1448,6.9015,14.0988,0min1sec
1740,-20.0223,6.8734,14.0959,0min1sec
1750,-19.9016,6.8463,14.0929,0min1sec
1760,-19.7980,6.8189,14.0896,0min1sec
1770,-19.6910,6.7915,14.0861,0min1sec
1780,-19.5699,6.7653,14.0836,0min1sec
1790,-19.4667,6.7389,14.0809,0min1sec
1800,-19.3470,6.7132,14.0772,0min1sec
1810,-19.2396,6.6866,14.0742,0min1sec
1820,-19.1286,6.6604,14.0705,0min1sec
1830,-19.0252,6.6341,14.0656,0min1sec
1840,-18.9173,6.6086,14.0604,0min1sec
1850,-18.8318,6.5837,14.0542,0min1sec
1860,-18.7319,6.5590,14.0470,0min1sec
1870,-18.6412,6.5351,14.0400,0min1sec
1880,-18.5239,6.5117,14.0323,0min1sec
1890,-18.4270,6.4878,14.0238,0min1sec
1900,-18.3304,6.4640,14.0148,0min1sec
1910,-18.2349,6.4403,14.0049,0min1sec
1920,-18.1440,6.4171,13.9930,0min1sec
1930,-18.0504,6.3928,13.9796,0min1sec
1940,-17.9204,6.3714,13.9640,0min1sec
1950,-17.8621,6.3497,13.9473,0min1sec
1960,-17.7800,6.3264,13.9303,0min1sec
1970,-17.6941,6.3029,13.9125,0min1sec
1980,-17.6034,6.2799,13.8935,0min1sec
1990,-17.5271,6.2564,13.8743,0min1sec
2000,-17.4348,6.2333,13.8553,0min1sec
2010,-17.3652,6.2107,13.8359,0min1sec
2020,-17.2868,6.1873,13.8152,0min1sec
2030,-17.1947,6.1663,13.7958,0min1sec
2040,-17.1246,6.1437,13.7753,0min1sec
2050,-17.0689,6.1225,13.7552,0min1sec
2060,-16.9866,6.0993,13.7346,0min1sec
2070,-16.9075,6.0754,13.7134,0min1sec
2080,-16.8286,6.0533,13.6931,0min1sec
2090,-16.7371,6.0352,13.6739,0min1sec
2100,-16.6658,6.0145,13.6531,0min1sec
2110,-16.5247,5.9993,13.6332,0min1sec
2120,-16.4903,5.9817,13.6137,0min1sec
2130,-16.3785,5.9642,13.5934,0min1sec
2140,-16.2986,5.9414,13.5720,0min1sec
2150,-16.2297,5.9193,13.5497,0min1sec
2160,-16.1385,5.8993,13.5270,0min1sec
2170,-16.0650,5.8755,13.5036,0min1sec
2180,-15.9961,5.8510,13.4790,0min1sec
2190,-15.9250,5.8268,13.4538,0min1sec
2200,-15.8515,5.8031,13.4283,0min1sec
2210,-15.7811,5.7797,13.4025,0min1sec
2220,-15.7137,5.7560,13.3761,0min1sec
2230,-15.6486,5.7326,13.3494,0min1sec
2240,-15.5824,5.7089,13.3223,0min1sec
2250,-15.5147,5.6857,13.2952,0min1sec
2260,-15.4433,5.6634,13.2687,0min1sec
2270,-15.3862,5.6412,13.2419,0min1sec
2280,-15.3132,5.6187,13.2144,0min1sec
2290,-15.2510,5.5959,13.1869,0min1sec
2300,-15.1868,5.5736,13.1594,0min1sec
2310,-15.1253,5.5510,13.1318,0min1sec
2320,-15.0624,5.5287,13.1043,0min1sec
2330,-14.9976,5.5063,13.0765,0min1sec
2340,-14.9362,5.4840,13.0488,0min1sec
2350,-14.8759,5.4619,13.0212,0min1sec
2360,-14.8138,5.4399,12.9936,0min1sec
2370,-14.7540,5.4181,12.9662,0min1sec
2380,-14.6939,5.3964,12.9388,0min1sec
2390,-14.6333,5.3749,12.9116,0min1sec
2400,-14.5765,5.3536,12.8846,0min1sec
2410,-14.5159,5.3326,12.8580,0min1sec
2420,-14.4588,5.3116,12.8313,0min1sec
2430,-14.3983,5.2911,12.8051,0min1sec
2440,-14.3426,5.2706,12.7787,0min1sec
2450,-14.2852,5.2502,12.7525,0min1sec
2460,-14.2275,5.2300,12.7265,0min1sec
2470,-14.1721,5.2098,12.7007,0min1sec
2480,-14.1185,5.1902,12.6757,0min1sec
2490,-14.0692,5.1722,12.6515,0min1sec
2500,-14.0167,5.1535,12.6270,0min1sec
2510,-13.9594,5.1352,12.6032,0min1sec
2520,-13.9033,5.1160,12.5789,0min1sec
2530,-13.8502,5.0968,12.5543,0min1sec
2540,-13.8011,5.0781,12.5300,0min1sec
2550,-13.7447,5.0593,12.5055,0min1sec
2560,-13.6905,5.0408,12.4814,0min1sec
2570,-13.6376,5.0222,12.4571,0min1sec
2580,-13.5862,5.0039,12.4334,0min1sec
2590,-13.5338,4.9861,12.4097,0min1sec
2600,-13.4818,4.9680,12.3862,0min1sec
2610,-13.4322,4.9499,12.3626,0min1sec
2620,-13.3815,4.9318,12.3391,0min1sec
2630,-13.3331,4.9141,12.3159,0min1sec
2640,-13.2821,4.8968,12.2930,0min1sec
2650,-13.2323,4.8792,12.2700,0min1sec
2660,-13.1836,4.8618,12.2471,0min1sec
2670,-13.1354,4.8445,12.2245,0min1sec
2680,-13.0899,4.8274,12.2022,0min1sec
2690,-13.0416,4.8106,12.1801,0min1sec
2700,-12.9969,4.7938,12.1586,0min1sec
2710,-12.9410,4.7775,12.1369,0min1sec
2720,-12.8984,4.7610,12.1152,0min1sec
2730,-12.8518,4.7443,12.0937,0min1sec
2740,-12.8020,4.7281,12.0724,0min1sec
2750,-12.7561,4.7118,12.0509,0min1sec
2760,-12.7097,4.6954,12.0295,0min1sec
2770,-12.6648,4.6794,12.0083,0min1sec
2780,-12.6212,4.6632,11.9870,0min1sec
2790,-12.5760,4.6472,11.9659,0min1sec
2800,-12.5317,4.6314,11.9451,0min1sec
2810,-12.4888,4.6157,11.9244,0min1sec
2820,-12.4431,4.6002,11.9037,0min1sec
2830,-12.4015,4.5848,11.8831,0min1sec
2840,-12.3578,4.5694,11.8627,0min1sec
2850,-12.3147,4.5541,11.8426,0min1sec
2860,-12.2727,4.5388,11.8225,0min1sec
2870,-12.2309,4.5237,11.8026,0min1sec
2880,-12.1890,4.5086,11.7827,0min1sec
2890,-12.1485,4.4937,11.7628,0min1sec
2900,-12.1073,4.4791,11.7433,0min1sec
2910,-12.0679,4.4645,11.7239,0min1sec
2920,-12.0271,4.4499,11.7044,0min1sec
2930,-11.9873,4.4353,11.6852,0min1sec
2940,-11.9479,4.4210,11.6660,0min1sec
2950,-11.9089,4.4068,11.6474,0min1sec
2960,-11.8704,4.3926,11.6286,0min1sec
2970,-11.8298,4.3787,11.6100,0min1sec
2980,-11.7896,4.3648,11.5913,0min1sec
2990,-11.7507,4.3511,11.5728,0min1sec
3000,-11.7140,4.3372,11.5544,0min1sec
3010,-11.6766,4.3235,11.5360,0min1sec
3020,-11.6376,4.3098,11.5177,0min1sec
3030,-11.6003,4.2962,11.4996,0min1sec
3040,-11.5630,4.2827,11.4816,0min1sec
3050,-11.5247,4.2693,11.4639,0min1sec
3060,-11.4871,4.2560,11.4463,0min1sec
3070,-11.4487,4.2429,11.4289,0min1sec
3080,-11.4161,4.2300,11.4116,0min1sec
3090,-11.3766,4.2172,11.3948,0min1sec
3100,-11.3407,4.2045,11.3780,0min1sec
3110,-11.3068,4.1916,11.3608,0min1sec
3120,-11.2707,4.1788,11.3438,0min1sec
3130,-11.2356,4.1661,11.3268,0min1sec
3140,-11.2008,4.1534,11.3098,0min1sec
3150,-11.1656,4.1408,11.2929,0min1sec
3160,-11.1305,4.1282,11.2761,0min1sec
3170,-11.0962,4.1158,11.2593,0min1sec
3180,-11.0621,4.1034,11.2428,0min1sec
3190,-11.0279,4.0912,11.2265,0min1sec
3200,-10.9943,4.0789,11.2102,0min1sec
3210,-10.9604,4.0668,11.1939,0min1sec
3220,-10.9269,4.0546,11.1776,0min1sec
3230,-10.8934,4.0427,11.1616,0min1sec
3240,-10.8600,4.0307,11.1456,0min1sec
3250,-10.8267,4.0190,11.1297,0min1sec
3260,-10.7957,4.0072,11.1140,0min1sec
3270,-10.7624,3.9955,11.0984,0min1sec
3280,-10.7297,3.9839,11.0827,0min1sec
3290,-10.6984,3.9723,11.0673,0min1sec
3300,-10.6667,3.9608,11.0518,0min1sec
3310,-10.6350,3.9494,11.0367,0min1sec
3320,-10.6034,3.9380,11.0214,0min1sec
3330,-10.5728,3.9268,11.0062,0min1sec
3340,-10.5416,3.9156,10.9914,0min1sec
3350,-10.5106,3.9044,10.9764,0min1sec
3360,-10.4783,3.8934,10.9616,0min1sec
3370,-10.4486,3.8824,10.9469,0min1sec
3380,-10.4187,3.8715,10.9322,0min1sec
3390,-10.3885,3.8605,10.9176,0min1sec
3400,-10.3582,3.8497,10.9031,0min1sec
3410,-10.3281,3.8390,10.8886,0min1sec
3420,-10.2984,3.8283,10.8742,0min1sec
3430,-10.2689,3.8176,10.8598,0min1sec
3440,-10.2394,3.8070,10.8455,0min1sec
3450,-10.2104,3.7965,10.8313,0min1sec
3460,-10.1814,3.7861,10.8172,0min1sec
3470,-10.1519,3.7758,10.8033,0min1sec
3480,-10.1230,3.7654,10.7894,0min1sec
3490,-10.0946,3.7552,10.7755,0min1sec
3500,-10.0659,3.7449,10.7617,0min1sec
3510,-10.0379,3.7347,10.7480,0min1sec
3520,-10.0097,3.7246,10.7343,0min1sec
3530,-9.9822,3.7145,10.7206,0min1sec
3540,-9.9548,3.7044,10.7070,0min1sec
3550,-9.9271,3.6945,10.6935,0min1sec
3560,-9.8993,3.6846,10.6803,0min1sec
3570,-9.8711,3.6749,10.6673,0min1sec
3580,-9.8476,3.6655,10.6544,0min1sec
3590,-9.8190,3.6561,10.6415,0min1sec
3600,-9.7914,3.6465,10.6286,0min1sec
3610,-9.7648,3.6370,10.6159,0min1sec
3620,-9.7381,3.6274,10.6030,0min1sec
3630,-9.7123,3.6179,10.5902,0min1sec
3640,-9.6853,3.6085,10.5773,0min1sec
3650,-9.6592,3.5990,10.5644,0min1sec
3660,-9.6331,3.5897,10.5516,0min1sec
3670,-9.6073,3.5803,10.5390,0min1sec
3680,-9.5815,3.5711,10.5265,0min1sec
3690,-9.5571,3.5620,10.5140,0min1sec
3700,-9.5302,3.5530,10.5017,0min1sec
3710,-9.5042,3.5440,10.4893,0min1sec
3720,-9.4787,3.5350,10.4771,0min1sec
3730,-9.4536,3.5261,10.4649,0min1sec
3740,-9.4292,3.5173,10.4530,0min1sec
3750,-9.4051,3.5085,10.4410,0min1sec
3760,-9.3795,3.4996,10.4290,0min1sec
3770,-9.3552,3.4908,10.4170,0min1sec
3780,-9.3311,3.4820,10.4052,0min1sec
3790,-9.3066,3.4733,10.3933,0min1sec
3800,-9.2824,3.4645,10.3815,0min1sec
3810,-9.2585,3.4559,10.3698,0min1sec
3820,-9.2346,3.4472,10.3581,0min1sec
3830,-9.2109,3.4387,10.3466,0min1sec
3840,-9.1869,3.4302,10.3352,0min1sec
3850,-9.1635,3.4218,10.3237,0min1sec
3860,-9.1397,3.4133,10.3121,0min1sec
3870,-9.1171,3.4049,10.3010,0min1sec
3880,-9.0937,3.3966,10.2898,0min1sec
3890,-9.0704,3.3883,10.2785,0min1sec
3900,-9.0474,3.3800,10.2673,0min1sec
3910,-9.0247,3.3718,10.2561,0min1sec
3920,-9.0023,3.3636,10.2450,0min1sec
3930,-8.9795,3.3555,10.2339,0min1sec
3940,-8.9573,3.3474,10.2230,0min1sec
3950,-8.9353,3.3393,10.2120,0min1sec
3960,-8.9126,3.3314,10.2012,0min1sec
3970,-8.8902,3.3234,10.1904,0min1sec
3980,-8.8686,3.3155,10.1795,0min1sec
3990,-8.8466,3.3076,10.1688,0min1sec
4000,-8.8249,3.2999,10.1585,0min1sec
4010,-8.8054,3.2923,10.1481,0min1sec
4020,-8.7816,3.2848,10.1377,0min1sec
4030,-8.7607,3.2770,10.1272,0min1sec
4040,-8.7392,3.2693,10.1168,0min1sec
4050,-8.7179,3.2616,10.1063,0min1sec
4060,-8.6961,3.2540,10.0959,0min1sec
4070,-8.6752,3.2464,10.0855,0min1sec
4080,-8.6546,3.2389,10.0753,0min1sec
4090,-8.6338,3.2314,10.0650,0min1sec
4100,-8.6125,3.2239,10.0548,0min1sec
4110,-8.5917,3.2165,10.0449,0min1sec
4120,-8.5710,3.2092,10.0351,0min1sec
4130,-8.5506,3.2018,10.0254,0min1sec
4140,-8.5301,3.1945,10.0155,0min1sec
4150,-8.5097,3.1871,10.0055,0min1sec
4160,-8.4896,3.1798,9.9956,0min1sec
4170,-8.4696,3.1726,9.9858,0min1sec
4180,-8.4496,3.1654,9.9760,0min1sec
4190,-8.4294,3.1582,9.9662,0min1sec
4200,-8.4096,3.1511,9.9564,0min1sec
4210,-8.3901,3.1439,9.9467,0min1sec
4220,-8.3707,3.1369,9.9371,0min1sec
4230,-8.3515,3.1300,9.9277,0min1sec
4240,-8.3319,3.1230,9.9181,0min1sec
4250,-8.3125,3.1161,9.9085,0min1sec
4260,-8.2936,3.1092,9.8991,0min1sec
4270,-8.2741,3.1023,9.8897,0min1sec
4280,-8.2551,3.0954,9.8803,0min1sec
4290,-8.2360,3.0885,9.8710,0min1sec
4300,-8.2172,3.0817,9.8619,0min1sec
4310,-8.1986,3.0749,9.8527,0min1sec
4320,-8.1800,3.0682,9.8434,0min1sec
4330,-8.1616,3.0615,9.8344,0min1sec
4340,-8.1428,3.0548,9.8252,0min1sec
4350,-8.1245,3.0482,9.8161,0min1sec
4360,-8.1063,3.0415,9.8070,0min1sec
4370,-8.0882,3.0349,9.7980,0min1sec
4380,-8.0692,3.0284,9.7890,0min1sec
4390,-8.0511,3.0220,9.7802,0min1sec
4400,-8.0329,3.0155,9.7713,0min1sec
4410,-8.0148,3.0091,9.7625,0min1sec
4420,-7.9964,3.0027,9.7538,0min1sec
4430,-7.9786,2.9963,9.7450,0min1sec
4440,-7.9605,2.9899,9.7363,0min1sec
4450,-7.9428,2.9836,9.7276,0min1sec
4460,-7.9254,2.9772,9.7190,0min1sec
4470,-7.9079,2.9709,9.7104,0min1sec
4480,-7.8901,2.9646,9.7019,0min1sec
4490,-7.8728,2.9584,9.6935,0min1sec
4500,-7.8560,2.9523,9.6851,0min1sec
4510,-7.8375,2.9462,9.6767,0min1sec
4520,-7.8209,2.9402,9.6685,0min1sec
4530,-7.8036,2.9341,9.6604,0min1sec
4540,-7.7862,2.9281,9.6520,0min1sec
4550,-7.7700,2.9221,9.6437,0min1sec
4560,-7.7538,2.9161,9.6355,0min1sec
4570,-7.7365,2.9101,9.6273,0min1sec
4580,-7.7204,2.9040,9.6190,0min1sec
4590,-7.7038,2.8980,9.6107,0min1sec
4600,-7.6873,2.8920,9.6025,0min1sec
4610,-7.6709,2.8861,9.5943,0min1sec
4620,-7.6547,2.8802,9.5863,0min1sec
4630,-7.6387,2.8743,9.5784,0min1sec
4640,-7.6225,2.8684,9.5704,0min1sec
4650,-7.6062,2.8626,9.5624,0min1sec
4660,-7.5900,2.8567,9.5544,0min1sec
4670,-7.5740,2.8510,9.5464,0min1sec
4680,-7.5581,2.8452,9.5386,0min1sec
4690,-7.5424,2.8396,9.5308,0min1sec
4700,-7.5268,2.8339,9.5232,0min1sec
4710,-7.5107,2.8283,9.5157,0min1sec
4720,-7.4951,2.8226,9.5082,0min1sec
4730,-7.4796,2.8170,9.5005,0min1sec
4740,-7.4638,2.8114,9.4930,0min1sec
4750,-7.4482,2.8058,9.4854,0min1sec
4760,-7.4330,2.8003,9.4778,0min1sec
4770,-7.4182,2.7948,9.4702,0min1sec
4780,-7.4027,2.7892,9.4627,0min1sec
4790,-7.3876,2.7838,9.4552,0min1sec
4800,-7.3724,2.7784,9.4479,0min1sec
4810,-7.3573,2.7730,9.4404,0min1sec
4820,-7.3425,2.7676,9.4330,0min1sec
4830,-7.3276,2.7622,9.4256,0min1sec
4840,-7.3124,2.7568,9.4182,0min1sec
4850,-7.2975,2.7514,9.4109,0min1sec
4860,-7.2827,2.7461,9.4036,0min1sec
4870,-7.2683,2.7408,9.3963,0min1sec
4880,-7.2538,2.7355,9.3891,0min1sec
4890,-7.2391,2.7302,9.3819,0min1sec
4900,-7.2246,2.7250,9.3747,0min1sec
4910,-7.2100,2.7197,9.3675,0min1sec
4920,-7.1955,2.7145,9.3603,0min1sec
4930,-7.1809,2.7093,9.3532,0min1sec
4940,-7.1667,2.7042,9.3461,0min1sec
4950,-7.1526,2.6990,9.3390,0min1sec
4960,-7.1384,2.6939,9.3319,0min1sec
4970,-7.1245,2.6888,9.3249,0min1sec
4980,-7.1103,2.6837,9.3179,0min1sec
4990,-7.0962,2.6786,9.3109,0min1sec
5000,-7.0825,2.6735,9.3039,0min1sec
5010,-7.0679,2.6686,9.2973,0min1sec
5020,-7.0542,2.6636,9.2907,0min1sec
5030,-7.0408,2.6587,9.2840,0min1sec
5040,-7.0264,2.6538,9.2773,0min1sec
5050,-7.0128,2.6488,9.2705,0min1sec
5060,-6.9990,2.6439,9.2638,0min1sec
5070,-6.9855,2.6389,9.2570,0min1sec
5080,-6.9718,2.6340,9.2502,0min1sec
5090,-6.9579,2.6292,9.2436,0min1sec
5100,-6.9446,2.6243,9.2369,0min1sec
5110,-6.9311,2.6195,9.2303,0min1sec
5120,-6.9177,2.6147,9.2237,0min1sec
5130,-6.9044,2.6099,9.2171,0min1sec
5140,-6.8912,2.6051,9.2106,0min1sec
5150,-6.8780,2.6003,9.2040,0min1sec
5160,-6.8649,2.5955,9.1975,0min1sec
5170,-6.8517,2.5908,9.1910,0min1sec
5180,-6.8386,2.5861,9.1846,0min1sec
5190,-6.8255,2.5814,9.1782,0min1sec
5200,-6.8127,2.5767,9.1717,0min1sec
5210,-6.7996,2.5720,9.1653,0min1sec
5220,-6.7869,2.5674,9.1589,0min1sec
5230,-6.7741,2.5627,9.1525,0min1sec
5240,-6.7613,2.5581,9.1462,0min1sec
5250,-6.7487,2.5535,9.1399,0min1sec
5260,-6.7360,2.5491,9.1338,0min1sec
5270,-6.7238,2.5446,9.1275,0min1sec
5280,-6.7110,2.5401,9.1213,0min1sec
5290,-6.6989,2.5357,9.1152,0min1sec
5300,-6.6858,2.5313,9.1091,0min1sec
5310,-6.6733,2.5268,9.1029,0min1sec
5320,-6.6610,2.5223,9.0968,0min1sec
5330,-6.6487,2.5178,9.0906,0min1sec
5340,-6.6363,2.5133,9.0844,0min1sec
5350,-6.6242,2.5089,9.0783,0min1sec
5360,-6.6122,2.5045,9.0721,0min1sec
5370,-6.5997,2.5001,9.0660,0min1sec
5380,-6.5874,2.4958,9.0600,0min1sec
5390,-6.5754,2.4914,9.0539,0min1sec
5400,-6.5635,2.4870,9.0478,0min1sec
5410,-6.5515,2.4827,9.0418,0min1sec
5420,-6.5396,2.4783,9.0358,0min1sec
5430,-6.5278,2.4740,9.0298,0min1sec
5440,-6.5159,2.4698,9.0240,0min1sec
5450,-6.5040,2.4655,9.0182,0min1sec
5460,-6.4920,2.4613,9.0124,0min1sec
5470,-6.4803,2.4571,9.0066,0min1sec
5480,-6.4688,2.4529,9.0009,0min1sec
5490,-6.4573,2.4487,8.9952,0min1sec
5500,-6.4457,2.4445,8.9895,0min1sec
5510,-6.4342,2.4404,8.9838,0min1sec
5520,-6.4228,2.4362,8.9780,0min1sec
5530,-6.4114,2.4321,8.9723,0min1sec
5540,-6.3998,2.4280,8.9665,0min1sec
5550,-6.3885,2.4238,8.9608,0min1sec
5560,-6.3772,2.4197,8.9551,0min1sec
5570,-6.3659,2.4156,8.9494,0min1sec
5580,-6.3546,2.4115,8.9438,0min1sec
5590,-6.3435,2.4075,8.9381,0min1sec
5600,-6.3324,2.4035,8.9326,0min1sec
5610,-6.3214,2.3995,8.9272,0min1sec
5620,-6.3103,2.3955,8.9217,0min1sec
