step,actic loss,critic loss,average distance,time
430,-47.1491,12.1875,11.4094,0min0sec
440,-46.1011,11.9537,11.3929,0min0sec
450,-45.0858,11.7294,11.3787,0min0sec
460,-44.1070,11.5153,11.3683,0min0sec
470,-43.1693,11.3103,11.3596,0min0sec
480,-42.2733,11.1137,11.3472,0min0sec
490,-41.4203,10.9243,11.3340,0min0sec
500,-40.6008,10.7437,11.3219,0min0sec
510,-39.8058,10.5686,11.3111,0min0sec
520,-39.0535,10.4014,11.3013,0min0sec
530,-38.3028,10.2418,11.2901,0min0sec
540,-37.5916,10.0876,11.2804,0min0sec
550,-36.9032,9.9385,11.2709,0min0sec
560,-36.2564,9.7943,11.2612,0min0sec
570,-35.6380,9.6554,11.2525,0min0sec
580,-35.0216,9.5230,11.2439,0min0sec
590,-34.4251,9.3939,11.2358,0min0sec
600,-33.8613,9.2690,11.2287,0min0sec
610,-33.3067,9.1466,11.2248,0min0sec
620,-32.7668,9.0296,11.2210,0min1sec
630,-32.2506,8.9168,11.2146,0min0sec
640,-31.7672,8.8079,11.2073,0min0sec
650,-31.2693,8.7008,11.2004,0min0sec
660,-30.7958,8.5973,11.1939,0min0sec
670,-30.3698,8.4989,11.1871,0min0sec
680,-29.8901,8.4035,11.1804,0min0sec
690,-29.4680,8.3135,11.1727,0min0sec
700,-29.0801,8.2264,11.1653,0min0sec
710,-28.6501,8.1433,11.1584,0min0sec
720,-28.2518,8.0599,11.1524,0min0sec
730,-27.8938,7.9787,11.1458,0min0sec
740,-27.5248,7.8985,11.1394,0min0sec
750,-27.1720,7.8211,11.1331,0min0sec
760,-26.8231,7.7448,11.1271,0min0sec
770,-26.4808,7.6704,11.1216,0min0sec
780,-26.1417,7.5959,11.1158,0min0sec
790,-25.8123,7.5257,11.1098,0min0sec
800,-25.4864,7.4553,11.1034,0min0sec
810,-25.1894,7.3874,11.0978,0min0sec
820,-24.8858,7.3220,11.0921,0min0sec
830,-24.5869,7.2572,11.0867,0min0sec
840,-24.2994,7.1945,11.0811,0min0sec
850,-24.0236,7.1325,11.0762,0min0sec
860,-23.7466,7.0725,11.0711,0min0sec
870,-23.4776,7.0135,11.0659,0min0sec
880,-23.2232,6.9576,11.0614,0min0sec
890,-22.9812,6.9043,11.0576,0min0sec
900,-22.7157,6.8523,11.0541,0min0sec
910,-22.4807,6.7994,11.0512,0min0sec
920,-22.2403,6.7481,11.0476,0min0sec
930,-22.0006,6.6962,11.0438,0min0sec
940,-21.7699,6.6452,11.0394,0min0sec
950,-21.5371,6.5957,11.0350,0min0sec
960,-21.3174,6.5472,11.0307,0min0sec
970,-21.0949,6.4987,11.0265,0min0sec
980,-20.8772,6.4523,11.0227,0min0sec
990,-20.6759,6.4069,11.0190,0min0sec
1000,-20.4700,6.3620,11.0166,0min0sec
1010,-20.2688,6.3168,11.0142,0min0sec
1020,-20.0728,6.2744,11.0118,0min0sec
1030,-19.8713,6.2322,11.0098,0min0sec
1040,-19.6815,6.1897,11.0079,0min0sec
1050,-19.5007,6.1489,11.0054,0min0sec
1060,-19.3082,6.1093,11.0026,0min1sec
1070,-19.1275,6.0711,10.9998,0min0sec
1080,-18.9463,6.0326,10.9971,0min0sec
1090,-18.7710,5.9946,10.9946,0min0sec
1100,-18.6030,5.9569,10.9919,0min0sec
1110,-18.4361,5.9206,10.9892,0min0sec
1120,-18.2666,5.8854,10.9867,0min1sec
1130,-18.1026,5.8518,10.9839,0min0sec
1140,-17.9447,5.8173,10.9811,0min0sec
1150,-17.7919,5.7833,10.9782,0min0sec
1160,-17.6362,5.7495,10.9755,0min0sec
1170,-17.4842,5.7166,10.9740,0min0sec
1180,-17.3300,5.6850,10.9727,0min1sec
1190,-17.1879,5.6533,10.9703,0min0sec
1200,-17.0489,5.6216,10.9678,0min0sec
1210,-16.9047,5.5906,10.9656,0min0sec
1220,-16.7625,5.5608,10.9631,0min0sec
1230,-16.6269,5.5311,10.9609,0min0sec
1240,-16.4953,5.5017,10.9582,0min0sec
1250,-16.3617,5.4730,10.9557,0min0sec
1260,-16.2282,5.4447,10.9539,0min1sec
1270,-16.1043,5.4167,10.9530,0min1sec
1280,-15.9801,5.3889,10.9506,0min1sec
1290,-15.8565,5.3608,10.9492,0min1sec
1300,-15.7388,5.3336,10.9481,0min1sec
1310,-15.6264,5.3071,10.9460,0min1sec
1320,-15.5069,5.2790,10.9438,0min1sec
1330,-15.3889,5.2507,10.9413,0min1sec
1340,-15.2731,5.2231,10.9387,0min1sec
1350,-15.1599,5.1958,10.9363,0min1sec
1360,-15.0486,5.1685,10.9343,0min1sec
1370,-14.9446,5.1417,10.9325,0min1sec
1380,-14.8339,5.1147,10.9300,0min1sec
1390,-14.7242,5.0909,10.9276,0min1sec
1400,-14.6184,5.0642,10.9251,0min1sec
1410,-14.5160,5.0381,10.9226,0min1sec
1420,-14.4101,5.0126,10.9200,0min1sec
1430,-14.3123,4.9877,10.9178,0min1sec
1440,-14.2108,4.9632,10.9159,0min1sec
1450,-14.1088,4.9392,10.9148,0min1sec
1460,-14.0108,4.9159,10.9133,0min1sec
1470,-13.9131,4.8931,10.9113,0min1sec
1480,-13.8164,4.8701,10.9098,0min1sec
1490,-13.7157,4.8479,10.9077,0min1sec
1500,-13.6246,4.8250,10.9057,0min1sec
1510,-13.5337,4.8021,10.9042,0min1sec
1520,-13.4460,4.7794,10.9040,0min1sec
1530,-13.3605,4.7569,10.9030,0min1sec
1540,-13.2716,4.7351,10.9010,0min1sec
1550,-13.1890,4.7134,10.8993,0min1sec
1560,-13.1053,4.6921,10.8972,0min1sec
1570,-13.0201,4.6710,10.8947,0min1sec
1580,-12.9335,4.6498,10.8916,0min1sec
1590,-12.8400,4.6288,10.8854,0min1sec
1600,-12.7676,4.6055,10.8706,0min1sec
1610,-12.6971,4.5802,10.8505,0min1sec
1620,-12.6229,4.5543,10.8279,0min1sec
1630,-12.5448,4.5292,10.8047,0min1sec
1640,-12.4769,4.5038,10.7801,0min1sec
1650,-12.3702,4.4837,10.7555,0min1sec
1660,-12.3202,4.4602,10.7288,0min1sec
1670,-12.2475,4.4352,10.7021,0min1sec
1680,-12.1740,4.4106,10.6754,0min1sec
1690,-12.1029,4.3865,10.6486,0min1sec
1700,-12.0356,4.3627,10.6224,0min1sec
1710,-11.9652,4.3389,10.5959,0min1sec
1720,-11.9003,4.3155,10.5693,0min1sec
1730,-11.8296,4.2925,10.5431,0min1sec
1740,-11.7644,4.2696,10.5165,0min1sec
1750,-11.6995,4.2468,10.4904,0min1sec
1760,-11.6336,4.2251,10.4648,0min1sec
1770,-11.5685,4.2034,10.4391,0min1sec
1780,-11.5063,4.1818,10.4137,0min1sec
1790,-11.4420,4.1603,10.3885,0min1sec
1800,-11.3844,4.1393,10.3630,0min1sec
1810,-11.3218,4.1181,10.3379,0min1sec
1820,-11.2557,4.0981,10.3136,0min1sec
1830,-11.1972,4.0776,10.2889,0min1sec
1840,-11.1379,4.0570,10.2639,0min1sec
1850,-11.0806,4.0368,10.2392,0min1sec
1860,-11.0294,4.0174,10.2148,0min1sec
1870,-10.9690,3.9976,10.1907,0min1sec
1880,-10.9118,3.9776,10.1660,0min1sec
1890,-10.8553,3.9578,10.1416,0min1sec
1900,-10.8021,3.9387,10.1177,0min1sec
1910,-10.7422,3.9196,10.0939,0min1sec
1920,-10.6796,3.9014,10.0705,0min1sec
1930,-10.6330,3.8832,10.0472,0min1sec
1940,-10.5778,3.8649,10.0238,0min1sec
1950,-10.5229,3.8463,10.0003,0min1sec
1960,-10.4701,3.8278,9.9769,0min1sec
1970,-10.4178,3.8095,9.9536,0min1sec
1980,-10.3676,3.7914,9.9304,0min1sec
1990,-10.3164,3.7734,9.9075,0min1sec
2000,-10.2658,3.7556,9.8848,0min1sec
2010,-10.2177,3.7382,9.8621,0min1sec
2020,-10.1657,3.7210,9.8398,0min1sec
2030,-10.1159,3.7037,9.8177,0min1sec
2040,-10.0672,3.6865,9.7956,0min1sec
2050,-10.0178,3.6696,9.7738,0min1sec
2060,-9.9698,3.6528,9.7521,0min1sec
2070,-9.9217,3.6362,9.7305,0min1sec
2080,-9.8746,3.6197,9.7090,0min1sec
2090,-9.8288,3.6033,9.6877,0min1sec
2100,-9.7819,3.5872,9.6667,0min1sec
2110,-9.7355,3.5712,9.6458,0min1sec
2120,-9.6908,3.5553,9.6251,0min1sec
2130,-9.6459,3.5395,9.6046,0min1sec
2140,-9.6018,3.5238,9.5844,0min1sec
2150,-9.5569,3.5085,9.5648,0min1sec
2160,-9.5134,3.4934,9.5454,0min1sec
2170,-9.4711,3.4784,9.5257,0min1sec
2180,-9.4282,3.4633,9.5061,0min1sec
2190,-9.3866,3.4484,9.4866,0min1sec
2200,-9.3445,3.4335,9.4672,0min1sec
2210,-9.3033,3.4188,9.4481,0min1sec
2220,-9.2620,3.4044,9.4291,0min1sec
2230,-9.2202,3.3899,9.4103,0min1sec
2240,-9.1806,3.3756,9.3916,0min1sec
2250,-9.1403,3.3614,9.3730,0min1sec
2260,-9.1005,3.3474,9.3545,0min1sec
2270,-9.0609,3.3334,9.3363,0min1sec
2280,-9.0218,3.3196,9.3181,0min1sec
2290,-8.9818,3.3060,9.3003,0min1sec
2300,-8.9427,3.2926,9.2828,0min1sec
2310,-8.9052,3.2792,9.2653,0min1sec
2320,-8.8673,3.2658,9.2479,0min1sec
2330,-8.8295,3.2525,9.2306,0min1sec
2340,-8.7925,3.2393,9.2133,0min1sec
2350,-8.7554,3.2263,9.1963,0min1sec
2360,-8.7189,3.2134,9.1795,0min1sec
2370,-8.6830,3.2006,9.1626,0min1sec
2380,-8.6470,3.1879,9.1460,0min1sec
2390,-8.6109,3.1753,9.1294,0min1sec
2400,-8.5757,3.1628,9.1131,0min1sec
2410,-8.5408,3.1504,9.0968,0min1sec
2420,-8.5057,3.1381,9.0807,0min1sec
2430,-8.4719,3.1259,9.0646,0min1sec
2440,-8.4367,3.1138,9.0488,0min1sec
2450,-8.4030,3.1019,9.0330,0min1sec
2460,-8.3684,3.0901,9.0174,0min1sec
2470,-8.3356,3.0786,9.0021,0min1sec
2480,-8.3028,3.0670,8.9867,0min1sec
2490,-8.2700,3.0554,8.9716,0min1sec
2500,-8.2380,3.0440,8.9567,0min1sec
2510,-8.2059,3.0325,8.9417,0min1sec
2520,-8.1738,3.0212,8.9270,0min1sec
2530,-8.1422,3.0100,8.9122,0min1sec
2540,-8.1105,2.9989,8.8977,0min1sec
2550,-8.0792,2.9879,8.8833,0min1sec
2560,-8.0483,2.9769,8.8690,0min1sec
2570,-8.0173,2.9659,8.8547,0min1sec
2580,-7.9871,2.9551,8.8405,0min1sec
2590,-7.9566,2.9443,8.8263,0min1sec
2600,-7.9264,2.9337,8.8124,0min1sec
2610,-7.8965,2.9231,8.7986,0min1sec
2620,-7.8670,2.9126,8.7850,0min1sec
2630,-7.8376,2.9023,8.7715,0min1sec
2640,-7.8085,2.8919,8.7579,0min1sec
2650,-7.7792,2.8817,8.7444,0min1sec
2660,-7.7505,2.8715,8.7310,0min1sec
2670,-7.7219,2.8613,8.7176,0min1sec
2680,-7.6934,2.8512,8.7044,0min1sec
2690,-7.6652,2.8412,8.6912,0min1sec
2700,-7.6373,2.8313,8.6782,0min1sec
2710,-7.6094,2.8216,8.6652,0min1sec
2720,-7.5817,2.8119,8.6525,0min1sec
2730,-7.5549,2.8023,8.6397,0min1sec
2740,-7.5267,2.7928,8.6271,0min1sec
2750,-7.5000,2.7833,8.6145,0min1sec
2760,-7.4732,2.7738,8.6021,0min1sec
2770,-7.4467,2.7644,8.5897,0min1sec
2780,-7.4202,2.7550,8.5774,0min1sec
2790,-7.3941,2.7457,8.5651,0min1sec
2800,-7.3681,2.7365,8.5528,0min1sec
2810,-7.3424,2.7273,8.5407,0min1sec
2820,-7.3167,2.7182,8.5287,0min1sec
2830,-7.2913,2.7092,8.5168,0min1sec
2840,-7.2663,2.7003,8.5051,0min1sec
2850,-7.2410,2.6915,8.4933,0min1sec
2860,-7.2161,2.6827,8.4817,0min1sec
2870,-7.1914,2.6739,8.4701,0min1sec
2880,-7.1669,2.6652,8.4586,0min1sec
2890,-7.1426,2.6565,8.4472,0min1sec
2900,-7.1186,2.6480,8.4359,0min1sec
2910,-7.0943,2.6394,8.4247,0min1sec
2920,-7.0703,2.6310,8.4135,0min1sec
2930,-7.0466,2.6225,8.4024,0min1sec
2940,-7.0231,2.6142,8.3914,0min1sec
2950,-6.9996,2.6059,8.3804,0min1sec
2960,-6.9763,2.5976,8.3695,0min1sec
2970,-6.9531,2.5894,8.3587,0min1sec
2980,-6.9302,2.5814,8.3482,0min1sec
2990,-6.9075,2.5733,8.3376,0min1sec
3000,-6.8851,2.5653,8.3271,0min1sec
3010,-6.8625,2.5573,8.3166,0min1sec
3020,-6.8401,2.5493,8.3060,0min1sec
3030,-6.8176,2.5415,8.2956,0min1sec
3040,-6.7954,2.5336,8.2852,0min1sec
3050,-6.7731,2.5259,8.2750,0min1sec
3060,-6.7517,2.5182,8.2648,0min1sec
3070,-6.7304,2.5106,8.2546,0min1sec
3080,-6.7088,2.5030,8.2445,0min1sec
3090,-6.6875,2.4954,8.2344,0min1sec
3100,-6.6664,2.4879,8.2243,0min1sec
3110,-6.6455,2.4804,8.2143,0min1sec
3120,-6.6247,2.4730,8.2046,0min1sec
3130,-6.6040,2.4657,8.1949,0min1sec
3140,-6.5836,2.4584,8.1853,0min1sec
3150,-6.5632,2.4511,8.1757,0min1sec
3160,-6.5425,2.4440,8.1662,0min1sec
3170,-6.5222,2.4368,8.1566,0min1sec
3180,-6.5020,2.4296,8.1471,0min1sec
3190,-6.4821,2.4224,8.1376,0min1sec
3200,-6.4617,2.4154,8.1282,0min1sec
3210,-6.4418,2.4083,8.1190,0min1sec
3220,-6.4222,2.4014,8.1098,0min1sec
3230,-6.4024,2.3944,8.1006,0min1sec
3240,-6.3831,2.3875,8.0914,0min1sec
3250,-6.3637,2.3807,8.0823,0min1sec
3260,-6.3447,2.3739,8.0732,0min1sec
3270,-6.3250,2.3671,8.0642,0min1sec
3280,-6.3060,2.3605,8.0554,0min1sec
3290,-6.2875,2.3539,8.0469,0min1sec
3300,-6.2681,2.3475,8.0385,0min1sec
3310,-6.2501,2.3409,8.0298,0min1sec
3320,-6.2315,2.3344,8.0212,0min1sec
3330,-6.2132,2.3279,8.0127,0min1sec
3340,-6.1949,2.3215,8.0042,0min1sec
3350,-6.1767,2.3150,7.9956,0min1sec
3360,-6.1581,2.3087,7.9872,0min1sec
3370,-6.1400,2.3023,7.9787,0min1sec
3380,-6.1223,2.2960,7.9703,0min1sec
3390,-6.1045,2.2897,7.9619,0min1sec
3400,-6.0867,2.2834,7.9537,0min1sec
3410,-6.0689,2.2772,7.9453,0min1sec
3420,-6.0517,2.2710,7.9370,0min1sec
3430,-6.0342,2.2649,7.9289,0min1sec
3440,-6.0170,2.2589,7.9210,0min1sec
3450,-6.0000,2.2528,7.9130,0min1sec
3460,-5.9836,2.2469,7.9051,0min1sec
3470,-5.9664,2.2410,7.8971,0min1sec
3480,-5.9499,2.2351,7.8891,0min1sec
3490,-5.9331,2.2292,7.8812,0min1sec
3500,-5.9162,2.2233,7.8733,0min1sec
3510,-5.8995,2.2175,7.8655,0min1sec
3520,-5.8829,2.2117,7.8578,0min1sec
3530,-5.8663,2.2058,7.8500,0min1sec
3540,-5.8499,2.2001,7.8422,0min1sec
3550,-5.8332,2.1944,7.8345,0min1sec
3560,-5.8171,2.1887,7.8269,0min1sec
3570,-5.8011,2.1830,7.8194,0min1sec
3580,-5.7847,2.1774,7.8119,0min1sec
3590,-5.7689,2.1717,7.8044,0min1sec
3600,-5.7531,2.1663,7.7972,0min1sec
3610,-5.7372,2.1607,7.7898,0min1sec
3620,-5.7216,2.1552,7.7825,0min1sec
3630,-5.7061,2.1497,7.7753,0min1sec
3640,-5.6904,2.1442,7.7680,0min1sec
3650,-5.6752,2.1388,7.7608,0min1sec
3660,-5.6597,2.1334,7.7535,0min1sec
3670,-5.6446,2.1281,7.7465,0min1sec
3680,-5.6293,2.1228,7.7393,0min1sec
3690,-5.6145,2.1174,7.7321,0min1sec
3700,-5.5998,2.1121,7.7250,0min1sec
3710,-5.5849,2.1068,7.7179,0min1sec
3720,-5.5703,2.1016,7.7109,0min1sec
3730,-5.5552,2.0965,7.7043,0min1sec
3740,-5.5409,2.0913,7.6974,0min1sec
3750,-5.5268,2.0862,7.6905,0min1sec
3760,-5.5120,2.0811,7.6838,0min1sec
3770,-5.4978,2.0760,7.6771,0min1sec
3780,-5.4836,2.0710,7.6704,0min1sec
3790,-5.4695,2.0659,7.6636,0min1sec
3800,-5.4554,2.0609,7.6568,0min1sec
3810,-5.4412,2.0559,7.6501,0min1sec
3820,-5.4272,2.0510,7.6435,0min1sec
3830,-5.4133,2.0460,7.6368,0min1sec
3840,-5.3992,2.0411,7.6303,0min1sec
3850,-5.3854,2.0362,7.6238,0min1sec
3860,-5.3717,2.0313,7.6173,0min1sec
3870,-5.3580,2.0265,7.6108,0min1sec
3880,-5.3446,2.0216,7.6043,0min1sec
3890,-5.3310,2.0169,7.5979,0min1sec
3900,-5.3176,2.0121,7.5916,0min1sec
3910,-5.3043,2.0074,7.5854,0min1sec
3920,-5.2910,2.0026,7.5791,0min1sec
3930,-5.2778,1.9979,7.5727,0min1sec
3940,-5.2648,1.9932,7.5665,0min1sec
3950,-5.2516,1.9886,7.5604,0min1sec
3960,-5.2386,1.9840,7.5543,0min1sec
3970,-5.2258,1.9794,7.5482,0min1sec
3980,-5.2127,1.9748,7.5420,0min1sec
3990,-5.2000,1.9703,7.5360,0min1sec
4000,-5.1873,1.9658,7.5300,0min1sec
4010,-5.1744,1.9613,7.5243,0min1sec
4020,-5.1616,1.9569,7.5185,0min1sec
4030,-5.1491,1.9524,7.5126,0min1sec
4040,-5.1363,1.9479,7.5066,0min1sec
4050,-5.1239,1.9435,7.5007,0min1sec
4060,-5.1114,1.9391,7.4947,0min1sec
4070,-5.0990,1.9348,7.4889,0min1sec
4080,-5.0870,1.9305,7.4831,0min1sec
4090,-5.0746,1.9262,7.4773,0min1sec
4100,-5.0626,1.9220,7.4717,0min1sec
4110,-5.0505,1.9177,7.4661,0min1sec
4120,-5.0386,1.9135,7.4606,0min1sec
4130,-5.0266,1.9093,7.4548,0min1sec
4140,-5.0145,1.9050,7.4491,0min1sec
4150,-5.0026,1.9008,7.4435,0min1sec
4160,-4.9909,1.8967,7.4378,0min1sec
4170,-4.9794,1.8925,7.4322,0min1sec
4180,-4.9674,1.8884,7.4268,0min1sec
4190,-4.9557,1.8843,7.4213,0min1sec
4200,-4.9440,1.8802,7.4157,0min1sec
4210,-4.9324,1.8761,7.4102,0min1sec
4220,-4.9210,1.8720,7.4046,0min1sec
4230,-4.9099,1.8679,7.3991,0min1sec
4240,-4.8984,1.8639,7.3937,0min1sec
4250,-4.8871,1.8598,7.3882,0min1sec
4260,-4.8758,1.8558,7.3827,0min1sec
4270,-4.8647,1.8518,7.3773,0min1sec
4280,-4.8534,1.8479,7.3720,0min1sec
4290,-4.8423,1.8439,7.3666,0min1sec
4300,-4.8312,1.8400,7.3612,0min1sec
4310,-4.8201,1.8360,7.3560,0min1sec
4320,-4.8092,1.8321,7.3507,0min1sec
4330,-4.7982,1.8282,7.3455,0min1sec
4340,-4.7873,1.8244,7.3403,0min1sec
4350,-4.7769,1.8205,7.3351,0min1sec
4360,-4.7659,1.8167,7.3300,0min1sec
4370,-4.7552,1.8129,7.3248,0min1sec
4380,-4.7446,1.8091,7.3197,0min1sec
4390,-4.7340,1.8053,7.3146,0min1sec
4400,-4.7234,1.8016,7.3095,0min1sec
4410,-4.7130,1.7978,7.3045,0min1sec
4420,-4.7023,1.7941,7.2995,0min1sec
4430,-4.6920,1.7904,7.2946,0min1sec
4440,-4.6816,1.7868,7.2896,0min1sec
4450,-4.6713,1.7831,7.2848,0min1sec
4460,-4.6611,1.7794,7.2799,0min1sec
4470,-4.6508,1.7758,7.2750,0min1sec
4480,-4.6406,1.7722,7.2700,0min1sec
4490,-4.6305,1.7685,7.2651,0min1sec
4500,-4.6203,1.7649,7.2602,0min1sec
4510,-4.6102,1.7613,7.2553,0min1sec
4520,-4.6002,1.7578,7.2505,0min1sec
4530,-4.5902,1.7542,7.2457,0min1sec
4540,-4.5802,1.7506,7.2409,0min1sec
4550,-4.5703,1.7472,7.2361,0min1sec
4560,-4.5605,1.7437,7.2312,0min1sec
4570,-4.5507,1.7402,7.2265,0min1sec
4580,-4.5409,1.7367,7.2218,0min1sec
4590,-4.5313,1.7332,7.2170,0min1sec
4600,-4.5213,1.7298,7.2125,0min1sec
4610,-4.5117,1.7264,7.2079,0min1sec
4620,-4.5022,1.7230,7.2034,0min1sec
4630,-4.4926,1.7195,7.1987,0min1sec
4640,-4.4831,1.7162,7.1941,0min1sec
4650,-4.4736,1.7128,7.1895,0min1sec
4660,-4.4643,1.7094,7.1850,0min1sec
4670,-4.4552,1.7061,7.1804,0min1sec
4680,-4.4458,1.7028,7.1759,0min1sec
4690,-4.4366,1.6995,7.1714,0min1sec
4700,-4.4272,1.6962,7.1669,0min1sec
4710,-4.4179,1.6928,7.1624,0min1sec
4720,-4.4085,1.6896,7.1579,0min1sec
4730,-4.3996,1.6864,7.1535,0min1sec
4740,-4.3907,1.6831,7.1491,0min1sec
4750,-4.3816,1.6799,7.1447,0min1sec
4760,-4.3726,1.6767,7.1404,0min1sec
4770,-4.3638,1.6735,7.1361,0min1sec
4780,-4.3549,1.6703,7.1318,0min1sec
4790,-4.3458,1.6671,7.1274,0min1sec
4800,-4.3367,1.6639,7.1232,0min1sec
4810,-4.3279,1.6608,7.1190,0min1sec
4820,-4.3188,1.6577,7.1149,0min1sec
4830,-4.3101,1.6546,7.1107,0min1sec
4840,-4.3016,1.6515,7.1065,0min1sec
4850,-4.2929,1.6484,7.1023,0min1sec
4860,-4.2840,1.6453,7.0981,0min1sec
4870,-4.2757,1.6423,7.0939,0min1sec
4880,-4.2671,1.6393,7.0899,0min1sec
4890,-4.2585,1.6363,7.0861,0min1sec
4900,-4.2499,1.6333,7.0821,0min1sec
4910,-4.2415,1.6302,7.0781,0min1sec
4920,-4.2330,1.6272,7.0741,0min1sec
4930,-4.2246,1.6242,7.0700,0min1sec
4940,-4.2162,1.6212,7.0660,0min1sec
4950,-4.2079,1.6183,7.0620,0min1sec
4960,-4.1995,1.6153,7.0579,0min1sec
4970,-4.1912,1.6123,7.0538,0min1sec
4980,-4.1829,1.6094,7.0498,0min1sec
4990,-4.1747,1.6064,7.0457,0min1sec
5000,-4.1665,1.6035,7.0418,0min1sec
5010,-4.1584,1.6006,7.0378,0min1sec
5020,-4.1502,1.5977,7.0339,0min1sec
5030,-4.1422,1.5948,7.0301,0min1sec
5040,-4.1345,1.5919,7.0262,0min1sec
5050,-4.1264,1.5891,7.0223,0min1sec
5060,-4.1183,1.5862,7.0184,0min1sec
5070,-4.1105,1.5834,7.0146,0min1sec
5080,-4.1024,1.5806,7.0108,0min1sec
5090,-4.0946,1.5778,7.0071,0min1sec
5100,-4.0866,1.5750,7.0032,0min1sec
5110,-4.0789,1.5721,6.9993,0min1sec
5120,-4.0711,1.5693,6.9955,0min1sec
5130,-4.0633,1.5666,6.9917,0min1sec
5140,-4.0557,1.5638,6.9880,0min1sec
5150,-4.0480,1.5611,6.9843,0min1sec
5160,-4.0403,1.5583,6.9805,0min1sec
5170,-4.0327,1.5556,6.9768,0min1sec
5180,-4.0251,1.5528,6.9730,0min1sec
5190,-4.0175,1.5501,6.9693,0min1sec
5200,-4.0099,1.5474,6.9657,0min1sec
5210,-4.0023,1.5447,6.9620,0min1sec
5220,-3.9947,1.5421,6.9584,0min1sec
5230,-3.9870,1.5394,6.9548,0min1sec
5240,-3.9798,1.5367,6.9512,0min1sec
5250,-3.9722,1.5341,6.9476,0min1sec
5260,-3.9649,1.5314,6.9439,0min1sec
5270,-3.9576,1.5289,6.9404,0min1sec
5280,-3.9502,1.5263,6.9369,0min1sec
5290,-3.9427,1.5237,6.9334,0min1sec
5300,-3.9355,1.5211,6.9300,0min1sec
5310,-3.9282,1.5186,6.9266,0min1sec
5320,-3.9209,1.5160,6.9231,0min1sec
5330,-3.9137,1.5134,6.9195,0min1sec
5340,-3.9065,1.5108,6.9161,0min1sec
5350,-3.8993,1.5083,6.9126,0min1sec
5360,-3.8921,1.5058,6.9092,0min1sec
5370,-3.8852,1.5033,6.9058,0min1sec
5380,-3.8780,1.5008,6.9023,0min1sec
5390,-3.8709,1.4982,6.8989,0min1sec
5400,-3.8639,1.4957,6.8955,0min1sec
5410,-3.8571,1.4933,6.8922,0min1sec
5420,-3.8501,1.4908,6.8887,0min1sec
5430,-3.8431,1.4883,6.8854,0min1sec
5440,-3.8361,1.4858,6.8819,0min1sec
5450,-3.8292,1.4834,6.8785,0min1sec
5460,-3.8223,1.4809,6.8752,0min1sec
5470,-3.8154,1.4785,6.8719,0min1sec
5480,-3.8085,1.4760,6.8686,0min1sec
5490,-3.8016,1.4736,6.8654,0min1sec
5500,-3.7947,1.4712,6.8621,0min1sec
5510,-3.7880,1.4688,6.8588,0min1sec
5520,-3.7812,1.4664,6.8555,0min1sec
5530,-3.7745,1.4640,6.8522,0min1sec
5540,-3.7678,1.4616,6.8489,0min1sec
5550,-3.7610,1.4592,6.8456,0min1sec
5560,-3.7545,1.4569,6.8424,0min1sec
5570,-3.7478,1.4545,6.8391,0min1sec
5580,-3.7412,1.4522,6.8358,0min1sec
5590,-3.7347,1.4498,6.8325,0min1sec
5600,-3.7282,1.4475,6.8293,0min1sec
5610,-3.7217,1.4451,6.8260,0min1sec
5620,-3.7151,1.4428,6.8228,0min1sec
