step,actic loss,critic loss,average distance,time
3150,-13.4428,4.1945,10.5214,0min2sec
3160,-13.4007,4.1818,10.5074,0min2sec
3170,-13.3591,4.1693,10.4936,0min2sec
3180,-13.3174,4.1568,10.4796,0min2sec
3190,-13.2769,4.1445,10.4656,0min2sec
3200,-13.2359,4.1322,10.4516,0min1sec
3210,-13.1952,4.1200,10.4378,0min2sec
3220,-13.1551,4.1078,10.4240,0min2sec
3230,-13.1148,4.0956,10.4105,0min2sec
3240,-13.0745,4.0836,10.3970,0min2sec
3250,-13.0347,4.0715,10.3834,0min2sec
3260,-12.9954,4.0596,10.3699,0min2sec
3270,-12.9564,4.0478,10.3566,0min2sec
3280,-12.9174,4.0362,10.3436,0min2sec
3290,-12.8780,4.0246,10.3306,0min2sec
3300,-12.8394,4.0129,10.3175,0min2sec
3310,-12.8013,4.0013,10.3044,0min2sec
3320,-12.7629,3.9899,10.2915,0min2sec
3330,-12.7243,3.9788,10.2789,0min2sec
3340,-12.6864,3.9674,10.2660,0min2sec
3350,-12.6485,3.9561,10.2532,0min2sec
3360,-12.6113,3.9451,10.2407,0min2sec
3370,-12.5746,3.9339,10.2281,0min2sec
3380,-12.5380,3.9228,10.2157,0min2sec
3390,-12.5012,3.9118,10.2032,0min2sec
3400,-12.4651,3.9009,10.1909,0min2sec
3410,-12.4291,3.8900,10.1785,0min2sec
3420,-12.3929,3.8791,10.1660,0min2sec
3430,-12.3572,3.8683,10.1537,0min2sec
3440,-12.3216,3.8576,10.1415,0min2sec
3450,-12.2862,3.8469,10.1295,0min2sec
3460,-12.2511,3.8363,10.1174,0min2sec
3470,-12.2163,3.8258,10.1054,0min2sec
3480,-12.1811,3.8154,10.0935,0min2sec
3490,-12.1468,3.8050,10.0817,0min2sec
3500,-12.1121,3.7946,10.0700,0min2sec
3510,-12.0782,3.7843,10.0583,0min2sec
3520,-12.0441,3.7741,10.0467,0min2sec
3530,-12.0104,3.7639,10.0351,0min2sec
3540,-11.9769,3.7538,10.0235,0min2sec
3550,-11.9434,3.7437,10.0120,0min2sec
3560,-11.9101,3.7336,10.0005,0min2sec
3570,-11.8772,3.7237,9.9893,0min2sec
3580,-11.8446,3.7139,9.9784,0min2sec
3590,-11.8123,3.7041,9.9674,0min2sec
3600,-11.7794,3.6943,9.9565,0min2sec
3610,-11.7466,3.6846,9.9455,0min2sec
3620,-11.7158,3.6751,9.9348,0min2sec
3630,-11.6820,3.6657,9.9241,0min2sec
3640,-11.6503,3.6562,9.9132,0min2sec
3650,-11.6182,3.6466,9.9024,0min2sec
3660,-11.5866,3.6372,9.8915,0min2sec
3670,-11.5555,3.6278,9.8808,0min2sec
3680,-11.5245,3.6184,9.8700,0min2sec
3690,-11.4937,3.6090,9.8593,0min2sec
3700,-11.4627,3.5998,9.8487,0min2sec
3710,-11.4321,3.5905,9.8381,0min2sec
3720,-11.4015,3.5813,9.8276,0min2sec
3730,-11.3712,3.5721,9.8172,0min2sec
3740,-11.3412,3.5630,9.8068,0min2sec
3750,-11.3110,3.5540,9.7965,0min2sec
3760,-11.2813,3.5450,9.7863,0min2sec
3770,-11.2515,3.5360,9.7760,0min2sec
3780,-11.2222,3.5271,9.7658,0min2sec
3790,-11.1926,3.5183,9.7557,0min2sec
3800,-11.1631,3.5095,9.7457,0min2sec
3810,-11.1342,3.5007,9.7357,0min2sec
3820,-11.1052,3.4920,9.7258,0min2sec
3830,-11.0764,3.4834,9.7160,0min2sec
3840,-11.0481,3.4748,9.7061,0min2sec
3850,-11.0200,3.4662,9.6963,0min2sec
3860,-10.9915,3.4578,9.6867,0min2sec
3870,-10.9635,3.4492,9.6770,0min2sec
3880,-10.9355,3.4408,9.6675,0min2sec
3890,-10.9077,3.4324,9.6580,0min2sec
3900,-10.8801,3.4241,9.6485,0min2sec
3910,-10.8524,3.4157,9.6390,0min2sec
3920,-10.8249,3.4074,9.6294,0min2sec
3930,-10.7976,3.3992,9.6202,0min2sec
3940,-10.7704,3.3910,9.6109,0min2sec
3950,-10.7432,3.3829,9.6016,0min2sec
3960,-10.7161,3.3748,9.5924,0min2sec
3970,-10.6894,3.3668,9.5833,0min2sec
3980,-10.6631,3.3587,9.5740,0min2sec
3990,-10.6362,3.3508,9.5650,0min2sec
4000,-10.6100,3.3428,9.5559,0min2sec
4010,-10.5838,3.3349,9.5468,0min2sec
4020,-10.5575,3.3271,9.5378,0min2sec
4030,-10.5316,3.3192,9.5289,0min2sec
4040,-10.5058,3.3114,9.5200,0min2sec
4050,-10.4805,3.3037,9.5111,0min2sec
4060,-10.4543,3.2959,9.5023,0min2sec
4070,-10.4290,3.2882,9.4936,0min2sec
4080,-10.4036,3.2806,9.4848,0min2sec
4090,-10.3784,3.2730,9.4762,0min2sec
4100,-10.3533,3.2655,9.4677,0min2sec
4110,-10.3285,3.2580,9.4593,0min2sec
4120,-10.3034,3.2505,9.4508,0min2sec
4130,-10.2788,3.2430,9.4423,0min2sec
4140,-10.2542,3.2356,9.4339,0min2sec
4150,-10.2300,3.2283,9.4257,0min2sec
4160,-10.2059,3.2210,9.4174,0min2sec
4170,-10.1812,3.2137,9.4092,0min2sec
4180,-10.1569,3.2064,9.4009,0min2sec
4190,-10.1333,3.1991,9.3926,0min2sec
4200,-10.1094,3.1919,9.3845,0min2sec
4210,-10.0856,3.1847,9.3763,0min2sec
4220,-10.0619,3.1776,9.3681,0min2sec
4230,-10.0383,3.1704,9.3600,0min2sec
4240,-10.0149,3.1633,9.3519,0min2sec
4250,-9.9917,3.1563,9.3439,0min2sec
4260,-9.9686,3.1493,9.3359,0min2sec
4270,-9.9453,3.1424,9.3283,0min2sec
4280,-9.9223,3.1355,9.3204,0min2sec
4290,-9.8993,3.1286,9.3126,0min2sec
4300,-9.8767,3.1217,9.3047,0min2sec
4310,-9.8540,3.1149,9.2968,0min2sec
4320,-9.8314,3.1081,9.2890,0min2sec
4330,-9.8089,3.1013,9.2812,0min2sec
4340,-9.7866,3.0945,9.2735,0min2sec
4350,-9.7643,3.0878,9.2658,0min2sec
4360,-9.7421,3.0811,9.2581,0min2sec
4370,-9.7204,3.0744,9.2506,0min2sec
4380,-9.6979,3.0678,9.2431,0min2sec
4390,-9.6758,3.0612,9.2356,0min2sec
4400,-9.6543,3.0546,9.2281,0min2sec
4410,-9.6326,3.0481,9.2206,0min2sec
4420,-9.6112,3.0416,9.2131,0min2sec
4430,-9.5898,3.0352,9.2058,0min2sec
4440,-9.5684,3.0288,9.1984,0min2sec
4450,-9.5473,3.0224,9.1910,0min2sec
4460,-9.5261,3.0160,9.1838,0min2sec
4470,-9.5050,3.0097,9.1765,0min2sec
4480,-9.4839,3.0033,9.1692,0min2sec
4490,-9.4629,2.9970,9.1620,0min2sec
4500,-9.4422,2.9907,9.1548,0min2sec
4510,-9.4210,2.9845,9.1476,0min2sec
4520,-9.4005,2.9783,9.1404,0min2sec
4530,-9.3798,2.9721,9.1333,0min2sec
4540,-9.3599,2.9662,9.1265,0min2sec
4550,-9.3403,2.9601,9.1194,0min2sec
4560,-9.3194,2.9540,9.1125,0min2sec
4570,-9.2993,2.9479,9.1054,0min2sec
4580,-9.2791,2.9418,9.0984,0min2sec
4590,-9.2591,2.9357,9.0914,0min2sec
4600,-9.2394,2.9297,9.0845,0min2sec
4610,-9.2198,2.9237,9.0776,0min2sec
4620,-9.2000,2.9177,9.0708,0min2sec
4630,-9.1799,2.9117,9.0639,0min2sec
4640,-9.1603,2.9058,9.0571,0min2sec
4650,-9.1408,2.8999,9.0503,0min2sec
4660,-9.1213,2.8940,9.0435,0min2sec
4670,-9.1019,2.8882,9.0368,0min2sec
4680,-9.0828,2.8823,9.0300,0min2sec
4690,-9.0636,2.8765,9.0233,0min2sec
4700,-9.0444,2.8707,9.0167,0min2sec
4710,-9.0254,2.8649,9.0101,0min2sec
4720,-9.0062,2.8592,9.0036,0min2sec
4730,-8.9876,2.8535,8.9970,0min2sec
4740,-8.9689,2.8478,8.9904,0min2sec
4750,-8.9504,2.8422,8.9839,0min2sec
4760,-8.9313,2.8366,8.9775,0min2sec
4770,-8.9128,2.8310,8.9711,0min2sec
4780,-8.8942,2.8254,8.9647,0min2sec
4790,-8.8762,2.8199,8.9585,0min2sec
4800,-8.8578,2.8143,8.9522,0min2sec
4810,-8.8396,2.8088,8.9459,0min2sec
4820,-8.8212,2.8034,8.9396,0min2sec
4830,-8.8033,2.7979,8.9333,0min2sec
4840,-8.7853,2.7925,8.9271,0min2sec
4850,-8.7674,2.7871,8.9209,0min2sec
4860,-8.7494,2.7817,8.9147,0min2sec
4870,-8.7318,2.7763,8.9085,0min2sec
4880,-8.7140,2.7709,8.9024,0min2sec
4890,-8.6964,2.7656,8.8963,0min2sec
4900,-8.6789,2.7603,8.8903,0min2sec
4910,-8.6611,2.7550,8.8842,0min2sec
4920,-8.6433,2.7498,8.8782,0min2sec
4930,-8.6263,2.7446,8.8721,0min2sec
4940,-8.6090,2.7395,8.8662,0min2sec
4950,-8.5914,2.7343,8.8602,0min2sec
4960,-8.5744,2.7291,8.8543,0min2sec
4970,-8.5575,2.7239,8.8484,0min2sec
4980,-8.5404,2.7188,8.8425,0min2sec
4990,-8.5235,2.7136,8.8365,0min2sec
5000,-8.5067,2.7085,8.8306,0min2sec
5010,-8.4898,2.7034,8.8248,0min2sec
5020,-8.4732,2.6984,8.8191,0min2sec
5030,-8.4565,2.6933,8.8133,0min2sec
5040,-8.4401,2.6883,8.8074,0min2sec
5050,-8.4234,2.6833,8.8017,0min2sec
5060,-8.4071,2.6783,8.7960,0min2sec
5070,-8.3905,2.6733,8.7903,0min2sec
5080,-8.3741,2.6684,8.7846,0min2sec
5090,-8.3580,2.6634,8.7789,0min2sec
5100,-8.3416,2.6585,8.7733,0min2sec
5110,-8.3253,2.6537,8.7677,0min2sec
5120,-8.3090,2.6488,8.7622,0min2sec
5130,-8.2930,2.6440,8.7567,0min2sec
5140,-8.2771,2.6392,8.7512,0min2sec
5150,-8.2612,2.6344,8.7456,0min2sec
5160,-8.2456,2.6296,8.7401,0min2sec
5170,-8.2296,2.6248,8.7348,0min2sec
5180,-8.2139,2.6201,8.7293,0min2sec
5190,-8.1982,2.6153,8.7239,0min2sec
5200,-8.1829,2.6106,8.7185,0min2sec
5210,-8.1669,2.6059,8.7132,0min2sec
5220,-8.1516,2.6013,8.7080,0min2sec
5230,-8.1361,2.5966,8.7026,0min2sec
5240,-8.1204,2.5920,8.6973,0min2sec
5250,-8.1051,2.5873,8.6920,0min2sec
5260,-8.0900,2.5827,8.6866,0min2sec
5270,-8.0749,2.5781,8.6813,0min2sec
5280,-8.0598,2.5735,8.6760,0min2sec
5290,-8.0448,2.5690,8.6708,0min2sec
5300,-8.0298,2.5644,8.6656,0min2sec
5310,-8.0148,2.5599,8.6604,0min2sec
5320,-7.9999,2.5554,8.6553,0min2sec
5330,-7.9851,2.5509,8.6502,0min2sec
5340,-7.9701,2.5465,8.6452,0min2sec
5350,-7.9554,2.5420,8.6400,0min2sec
5360,-7.9407,2.5376,8.6350,0min2sec
5370,-7.9263,2.5331,8.6299,0min2sec
5380,-7.9119,2.5287,8.6248,0min2sec
5390,-7.8971,2.5244,8.6199,0min2sec
5400,-7.8829,2.5200,8.6148,0min2sec
5410,-7.8685,2.5156,8.6098,0min1sec
5420,-7.8540,2.5113,8.6049,0min2sec
5430,-7.8397,2.5069,8.5999,0min2sec
5440,-7.8255,2.5026,8.5950,0min2sec
5450,-7.8113,2.4983,8.5900,0min2sec
5460,-7.7971,2.4940,8.5851,0min2sec
5470,-7.7830,2.4897,8.5801,0min2sec
5480,-7.7691,2.4854,8.5753,0min2sec
5490,-7.7551,2.4812,8.5704,0min2sec
5500,-7.7412,2.4770,8.5655,0min2sec
5510,-7.7273,2.4727,8.5607,0min2sec
5520,-7.7134,2.4686,8.5560,0min2sec
5530,-7.6996,2.4644,8.5511,0min2sec
5540,-7.6859,2.4602,8.5463,0min2sec
5550,-7.6721,2.4560,8.5414,0min2sec
5560,-7.6586,2.4518,8.5366,0min2sec
5570,-7.6449,2.4477,8.5318,0min2sec
5580,-7.6313,2.4436,8.5271,0min2sec
5590,-7.6179,2.4395,8.5223,0min2sec
5600,-7.6044,2.4354,8.5175,0min2sec
5610,-7.5911,2.4313,8.5128,0min2sec
5620,-7.5777,2.4273,8.5081,0min2sec
