step,actic loss,critic loss,average distance,time
720,-324.6715,56.0221,27.6349,0min2sec
730,-320.1388,55.3419,27.6205,0min2sec
740,-315.8881,54.6748,27.6133,0min2sec
750,-311.7506,54.0224,27.6114,0min2sec
760,-307.6735,53.3892,27.6006,0min2sec
770,-303.6866,52.7725,27.5881,0min2sec
780,-299.7805,52.1719,27.5748,0min2sec
790,-296.0475,51.5862,27.5594,0min2sec
800,-292.4745,51.0180,27.5450,0min2sec
810,-288.8694,50.4624,27.5304,0min2sec
820,-285.4360,49.9198,27.5209,0min2sec
830,-282.0824,49.3857,27.5211,0min2sec
840,-278.7142,48.8712,27.5159,0min2sec
850,-275.3293,48.3681,27.5041,0min2sec
860,-272.1448,47.8779,27.4922,0min2sec
870,-269.0188,47.3989,27.4804,0min2sec
880,-266.0369,46.9294,27.4689,0min2sec
890,-263.0493,46.4693,27.4577,0min2sec
900,-260.1405,46.0142,27.4462,0min2sec
910,-257.3038,45.5684,27.4389,0min2sec
920,-254.5336,45.1327,27.4311,0min2sec
930,-251.7764,44.7081,27.4203,0min3sec
940,-249.0459,44.2924,27.4087,0min2sec
950,-246.4069,43.8867,27.3990,0min2sec
960,-243.9194,43.4867,27.3929,0min2sec
970,-241.3260,43.0977,27.3894,0min2sec
980,-238.8495,42.7160,27.3865,0min2sec
990,-236.5116,42.3385,27.3787,0min2sec
1000,-234.2567,41.9717,27.3691,0min2sec
1010,-231.9582,41.6072,27.3607,0min2sec
1020,-229.7053,41.2524,27.3541,0min2sec
1030,-227.5772,40.9033,27.3544,0min2sec
1040,-225.3923,40.5683,27.3500,0min2sec
1050,-223.3402,40.2376,27.3432,0min2sec
1060,-221.2847,39.9109,27.3367,0min2sec
1070,-219.1206,39.5903,27.3295,0min2sec
1080,-217.1905,39.2742,27.3215,0min2sec
1090,-215.2071,38.9629,27.3154,0min2sec
1100,-213.2529,38.6575,27.3129,0min2sec
1110,-211.3383,38.3605,27.3060,0min2sec
1120,-209.5480,38.0690,27.2979,0min2sec
1130,-207.6916,37.7830,27.2902,0min2sec
1140,-205.8872,37.5012,27.2816,0min2sec
1150,-204.1006,37.2256,27.2744,0min2sec
1160,-202.3883,36.9555,27.2669,0min2sec
1170,-200.6748,36.6870,27.2612,0min2sec
1180,-198.9688,36.4219,27.2558,0min2sec
1190,-197.2420,36.1656,27.2488,0min2sec
1200,-195.7086,35.9127,27.2430,0min2sec
1210,-194.0646,35.6625,27.2366,0min2sec
1220,-192.4963,35.4177,27.2290,0min2sec
1230,-190.9944,35.1770,27.2219,0min2sec
1240,-189.4986,34.9371,27.2147,0min2sec
1250,-188.0200,34.7032,27.2077,0min2sec
1260,-186.5460,34.4725,27.2008,0min2sec
1270,-185.0807,34.2464,27.1940,0min2sec
1280,-183.6362,34.0235,27.1878,0min2sec
1290,-182.2608,33.8022,27.1832,0min2sec
1300,-180.8092,33.5846,27.1837,0min2sec
1310,-179.4256,33.3677,27.1838,0min2sec
1320,-178.1063,33.1560,27.1804,0min2sec
1330,-176.7707,32.9453,27.1790,0min2sec
1340,-175.4298,32.7378,27.1765,0min2sec
1350,-174.1087,32.5364,27.1718,0min2sec
1360,-172.8164,32.3363,27.1684,0min2sec
1370,-171.5595,32.1405,27.1659,0min3sec
1380,-170.3213,31.9467,27.1639,0min2sec
1390,-169.1441,31.7555,27.1592,0min2sec
1400,-167.8758,31.5692,27.1544,0min2sec
1410,-166.6378,31.3835,27.1501,0min2sec
1420,-165.4656,31.2004,27.1462,0min2sec
1430,-164.3076,31.0188,27.1407,0min2sec
1440,-163.1287,30.8417,27.1353,0min2sec
1450,-162.0446,30.6661,27.1316,0min2sec
1460,-160.9381,30.4923,27.1298,0min2sec
1470,-159.8422,30.3205,27.1317,0min2sec
1480,-158.8060,30.1500,27.1298,0min2sec
1490,-157.7551,29.9828,27.1270,0min2sec
1500,-156.7023,29.8165,27.1281,0min2sec
1510,-155.5361,29.6534,27.1288,0min2sec
1520,-154.5435,29.4908,27.1248,0min2sec
1530,-153.5802,29.3342,27.1217,0min2sec
1540,-152.6686,29.1779,27.1192,0min2sec
1550,-151.6928,29.0281,27.1150,0min2sec
1560,-150.6642,28.8752,27.1110,0min2sec
1570,-149.7357,28.7227,27.1071,0min2sec
1580,-148.7529,28.5771,27.1032,0min2sec
1590,-147.8022,28.4272,27.1031,0min2sec
1600,-146.8821,28.2789,27.1034,0min2sec
1610,-145.9546,28.1321,27.1003,0min2sec
1620,-145.0846,27.9878,27.0966,0min2sec
1630,-144.1815,27.8523,27.0931,0min2sec
1640,-143.2732,27.7120,27.0897,0min2sec
1650,-142.4287,27.5722,27.0876,0min2sec
1660,-141.5724,27.4342,27.0844,0min2sec
1670,-140.7777,27.2976,27.0808,0min2sec
1680,-139.9722,27.1624,27.0773,0min2sec
1690,-139.1071,27.0294,27.0739,0min2sec
1700,-138.2777,26.8978,27.0702,0min2sec
1710,-137.4713,26.7668,27.0661,0min2sec
1720,-136.7424,26.6373,27.0621,0min2sec
1730,-136.0015,26.5101,27.0579,0min2sec
1740,-135.2495,26.3889,27.0536,0min2sec
1750,-134.4871,26.2627,27.0497,0min2sec
1760,-133.6597,26.1471,27.0473,0min2sec
1770,-132.8725,26.0399,27.0443,0min2sec
1780,-132.1534,25.9204,27.0414,0min2sec
1790,-131.5233,25.8038,27.0389,0min2sec
1800,-130.7926,25.6845,27.0370,0min2sec
1810,-130.0568,25.5703,27.0334,0min2sec
1820,-129.3452,25.4613,27.0294,0min3sec
1830,-128.5866,25.3486,27.0256,0min2sec
1840,-127.9646,25.2372,27.0215,0min2sec
1850,-127.2620,25.1244,27.0178,0min2sec
1860,-126.6110,25.0132,27.0187,0min2sec
1870,-125.9292,24.9026,27.0185,0min2sec
1880,-125.1754,24.7947,27.0155,0min2sec
1890,-124.5237,24.6860,27.0142,0min2sec
1900,-123.8450,24.5778,27.0127,0min2sec
1910,-123.2529,24.4728,27.0091,0min2sec
1920,-122.6144,24.3685,27.0059,0min2sec
1930,-121.9895,24.2644,27.0029,0min2sec
1940,-121.4396,24.1626,26.9994,0min2sec
1950,-120.7877,24.0609,26.9962,0min2sec
1960,-120.1533,23.9595,26.9929,0min2sec
1970,-119.5561,23.8596,26.9897,0min3sec
1980,-118.9866,23.7600,26.9868,0min2sec
1990,-118.4387,23.6632,26.9835,0min2sec
2000,-117.7702,23.5676,26.9805,0min2sec
2010,-117.1616,23.4764,26.9771,0min2sec
2020,-116.6778,23.3880,26.9738,0min2sec
2030,-116.1374,23.3003,26.9704,0min2sec
2040,-115.5357,23.2114,26.9671,0min2sec
2050,-114.9360,23.1236,26.9647,0min2sec
2060,-114.4237,23.0320,26.9613,0min2sec
2070,-113.8643,22.9407,26.9586,0min2sec
2080,-113.3135,22.8498,26.9565,0min2sec
2090,-112.8185,22.7606,26.9547,0min2sec
2100,-112.3324,22.6712,26.9532,0min2sec
2110,-111.7983,22.5839,26.9514,0min2sec
2120,-111.2304,22.4970,26.9489,0min2sec
2130,-110.7170,22.4116,26.9465,0min2sec
2140,-110.1924,22.3268,26.9439,0min2sec
2150,-109.7013,22.2420,26.9416,0min2sec
2160,-109.2020,22.1578,26.9394,0min2sec
2170,-108.7074,22.0739,26.9365,0min2sec
2180,-108.1650,21.9924,26.9336,0min2sec
2190,-107.5692,21.9215,26.9303,0min2sec
2200,-107.1879,21.8536,26.9274,0min2sec
2210,-106.7476,21.7810,26.9245,0min2sec
2220,-106.2156,21.7037,26.9220,0min2sec
2230,-105.7446,21.6243,26.9190,0min2sec
2240,-105.2502,21.5462,26.9160,0min2sec
2250,-104.8030,21.4694,26.9129,0min2sec
2260,-104.3067,21.3936,26.9100,0min3sec
2270,-103.8648,21.3164,26.9070,0min2sec
2280,-103.4593,21.2440,26.9043,0min2sec
2290,-102.9687,21.1799,26.9012,0min2sec
2300,-102.5303,21.1116,26.8984,0min2sec
2310,-102.1216,21.0393,26.8957,0min2sec
2320,-101.6845,20.9659,26.8937,0min2sec
2330,-101.2409,20.8933,26.8926,0min2sec
2340,-100.7896,20.8215,26.8905,0min2sec
2350,-100.3914,20.7512,26.8887,0min2sec
2360,-99.9909,20.6810,26.8871,0min2sec
2370,-99.5567,20.6126,26.8875,0min2sec
2380,-99.1178,20.5440,26.8883,0min2sec
2390,-98.7041,20.4752,26.8871,0min2sec
2400,-98.3167,20.4076,26.8857,0min2sec
2410,-97.9133,20.3397,26.8861,0min2sec
2420,-97.4968,20.2723,26.8860,0min2sec
2430,-97.1056,20.2058,26.8850,0min2sec
2440,-96.7539,20.1412,26.8830,0min2sec
2450,-96.3754,20.0771,26.8799,0min2sec
2460,-95.9430,20.0135,26.8766,0min2sec
2470,-95.6118,19.9507,26.8722,0min2sec
2480,-95.2144,19.8879,26.8669,0min2sec
2490,-94.8264,19.8255,26.8605,0min2sec
2500,-94.5106,19.7648,26.8515,0min2sec
2510,-94.1496,19.7106,26.8406,0min2sec
2520,-93.7090,19.6525,26.8288,0min2sec
2530,-93.3056,19.5949,26.8158,0min2sec
2540,-92.8880,19.5391,26.8046,0min2sec
2550,-92.7413,19.4858,26.7875,0min2sec
2560,-92.1407,19.4350,26.7657,0min2sec
2570,-91.7493,19.3756,26.7395,0min2sec
2580,-91.3918,19.3221,26.7145,0min2sec
2590,-91.0486,19.2617,26.6882,0min2sec
2600,-90.7679,19.2061,26.6595,0min2sec
2610,-90.4706,19.1507,26.6301,0min2sec
2620,-90.3263,19.1028,26.6003,0min2sec
2630,-90.0155,19.0543,26.5720,0min2sec
2640,-89.7132,18.9918,26.5346,0min2sec
2650,-89.1590,18.9370,26.4948,0min2sec
2660,-88.8351,18.8738,26.4518,0min2sec
2670,-88.5078,18.8087,26.4053,0min2sec
2680,-88.2760,18.7502,26.3621,0min2sec
2690,-87.9406,18.6910,26.3167,0min2sec
2700,-87.5534,18.6300,26.2712,0min2sec
2710,-87.2798,18.5658,26.2240,0min2sec
2720,-86.9614,18.5011,26.1762,0min2sec
2730,-86.6637,18.4370,26.1277,0min2sec
2740,-86.3479,18.3727,26.0786,0min2sec
2750,-86.0592,18.3088,26.0288,0min2sec
2760,-85.7294,18.2466,25.9784,0min2sec
2770,-85.4277,18.1854,25.9287,0min2sec
2780,-85.1126,18.1226,25.8792,0min2sec
2790,-84.8153,18.0603,25.8300,0min2sec
2800,-84.5751,18.0021,25.7817,0min2sec
2810,-84.2609,17.9418,25.7338,0min2sec
2820,-83.8700,17.8860,25.6848,0min2sec
2830,-83.5644,17.8283,25.6357,0min2sec
2840,-83.2492,17.7685,25.5871,0min2sec
2850,-82.9698,17.7096,25.5380,0min2sec
2860,-82.6742,17.6515,25.4892,0min2sec
2870,-82.3579,17.5929,25.4403,0min2sec
2880,-82.0963,17.5340,25.3909,0min2sec
2890,-81.8358,17.4767,25.3426,0min2sec
2900,-81.5553,17.4189,25.2942,0min2sec
2910,-81.2764,17.3605,25.2453,0min2sec
2920,-81.0075,17.3035,25.1972,0min2sec
2930,-80.7314,17.2468,25.1496,0min2sec
2940,-80.4579,17.1898,25.1019,0min2sec
2950,-80.1930,17.1330,25.0544,0min2sec
2960,-79.9217,17.0766,25.0072,0min2sec
2970,-79.6680,17.0207,24.9599,0min2sec
2980,-79.3927,16.9659,24.9128,0min2sec
2990,-79.1184,16.9113,24.8658,0min2sec
3000,-78.8702,16.8573,24.8197,0min2sec
3010,-78.6190,16.8030,24.7733,0min2sec
3020,-78.3692,16.7497,24.7278,0min2sec
3030,-78.1108,16.6960,24.6823,0min2sec
3040,-77.8522,16.6428,24.6369,0min2sec
3050,-77.6043,16.5901,24.5921,0min2sec
3060,-77.3498,16.5374,24.5468,0min2sec
3070,-77.0865,16.4865,24.5026,0min2sec
3080,-76.8442,16.4342,24.4579,0min2sec
3090,-76.5741,16.3835,24.4137,0min2sec
3100,-76.3394,16.3319,24.3696,0min2sec
3110,-76.0953,16.2807,24.3254,0min2sec
3120,-75.8545,16.2298,24.2819,0min2sec
3130,-75.6066,16.1791,24.2381,0min2sec
3140,-75.3673,16.1291,24.1947,0min2sec
3150,-75.1342,16.0793,24.1512,0min2sec
3160,-74.8962,16.0297,24.1082,0min2sec
3170,-74.6692,15.9802,24.0653,0min2sec
3180,-74.4367,15.9310,24.0225,0min2sec
3190,-74.2038,15.8821,23.9800,0min2sec
3200,-73.9617,15.8343,23.9382,0min2sec
3210,-73.7401,15.7863,23.8965,0min2sec
3220,-73.5126,15.7382,23.8545,0min2sec
3230,-73.2842,15.6907,23.8131,0min2sec
3240,-73.0583,15.6435,23.7716,0min2sec
3250,-72.8345,15.5964,23.7302,0min2sec
3260,-72.6073,15.5500,23.6894,0min2sec
3270,-72.3881,15.5034,23.6487,0min2sec
3280,-72.1670,15.4570,23.6079,0min2sec
3290,-71.9480,15.4110,23.5676,0min2sec
3300,-71.7329,15.3653,23.5276,0min2sec
3310,-71.5161,15.3206,23.4880,0min2sec
3320,-71.3057,15.2757,23.4484,0min2sec
3330,-71.0885,15.2311,23.4094,0min2sec
3340,-70.8834,15.1868,23.3705,0min2sec
3350,-70.6716,15.1430,23.3317,0min2sec
3360,-70.4669,15.0992,23.2931,0min2sec
3370,-70.2480,15.0558,23.2546,0min2sec
3380,-70.0512,15.0129,23.2169,0min2sec
3390,-69.8329,14.9708,23.1797,0min2sec
3400,-69.6238,14.9289,23.1428,0min2sec
3410,-69.4250,14.8861,23.1051,0min2sec
3420,-69.2233,14.8435,23.0674,0min2sec
3430,-69.0216,14.8010,23.0299,0min2sec
3440,-68.8218,14.7589,22.9925,0min2sec
3450,-68.6154,14.7175,22.9558,0min2sec
3460,-68.4208,14.6762,22.9194,0min2sec
3470,-68.2248,14.6352,22.8832,0min2sec
3480,-68.0215,14.5948,22.8467,0min2sec
3490,-67.8331,14.5544,22.8108,0min2sec
3500,-67.6422,14.5137,22.7747,0min2sec
3510,-67.4516,14.4732,22.7389,0min2sec
3520,-67.2612,14.4331,22.7031,0min2sec
3530,-67.0772,14.3932,22.6675,0min2sec
3540,-66.8857,14.3534,22.6321,0min2sec
3550,-66.7027,14.3142,22.5973,0min2sec
3560,-66.5179,14.2748,22.5622,0min2sec
3570,-66.3355,14.2357,22.5272,0min2sec
3580,-66.1507,14.1968,22.4925,0min2sec
3590,-65.9650,14.1581,22.4581,0min2sec
3600,-65.7828,14.1195,22.4238,0min2sec
3610,-65.6031,14.0812,22.3897,0min2sec
3620,-65.4204,14.0432,22.3558,0min2sec
3630,-65.2435,14.0055,22.3221,0min2sec
3640,-65.0586,13.9679,22.2886,0min2sec
3650,-64.8859,13.9306,22.2552,0min2sec
3660,-64.6929,13.8963,22.2232,0min2sec
3670,-64.5227,13.8607,22.1907,0min2sec
3680,-64.3309,13.8246,22.1579,0min2sec
3690,-64.1900,13.7899,22.1259,0min2sec
3700,-64.0167,13.7541,22.0937,0min2sec
3710,-63.8173,13.7203,22.0626,0min2sec
3720,-63.6775,13.6859,22.0314,0min2sec
3730,-63.4955,13.6509,22.0005,0min2sec
3740,-63.3172,13.6160,21.9691,0min2sec
3750,-63.1526,13.5805,21.9373,0min2sec
3760,-62.9852,13.5451,21.9055,0min2sec
3770,-62.8199,13.5099,21.8738,0min2sec
3780,-62.6516,13.4753,21.8426,0min2sec
3790,-62.4939,13.4407,21.8117,0min2sec
3800,-62.3328,13.4063,21.7806,0min2sec
3810,-62.1707,13.3718,21.7495,0min2sec
3820,-62.0134,13.3379,21.7188,0min2sec
3830,-61.8522,13.3039,21.6880,0min2sec
3840,-61.6968,13.2701,21.6574,0min2sec
3850,-61.5350,13.2367,21.6271,0min2sec
3860,-61.3702,13.2033,21.5970,0min2sec
3870,-61.2142,13.1701,21.5670,0min2sec
3880,-61.0555,13.1370,21.5369,0min2sec
3890,-60.9015,13.1040,21.5070,0min2sec
3900,-60.7554,13.0719,21.4778,0min2sec
3910,-60.6067,13.0397,21.4491,0min2sec
3920,-60.4450,13.0078,21.4199,0min2sec
3930,-60.2954,12.9759,21.3905,0min2sec
3940,-60.1398,12.9439,21.3616,0min2sec
3950,-59.9931,12.9123,21.3329,0min2sec
3960,-59.8416,12.8817,21.3050,0min2sec
3970,-59.6994,12.8503,21.2764,0min2sec
3980,-59.5433,12.8189,21.2478,0min2sec
3990,-59.3953,12.7875,21.2192,0min2sec
4000,-59.2500,12.7561,21.1908,0min2sec
4010,-59.1011,12.7250,21.1624,0min2sec
4020,-58.9556,12.6941,21.1341,0min2sec
4030,-58.8112,12.6632,21.1061,0min2sec
4040,-58.6754,12.6329,21.0783,0min2sec
4050,-58.5254,12.6026,21.0506,0min2sec
4060,-58.3822,12.5723,21.0229,0min2sec
4070,-58.2436,12.5425,20.9957,0min2sec
4080,-58.0983,12.5126,20.9684,0min2sec
4090,-57.9573,12.4827,20.9409,0min2sec
4100,-57.8190,12.4530,20.9137,0min2sec
4110,-57.6805,12.4234,20.8864,0min2sec
4120,-57.5445,12.3940,20.8595,0min2sec
4130,-57.3948,12.3655,20.8329,0min2sec
4140,-57.2552,12.3363,20.8061,0min2sec
4150,-57.1194,12.3072,20.7792,0min2sec
4160,-56.9824,12.2784,20.7525,0min2sec
4170,-56.8467,12.2498,20.7257,0min2sec
4180,-56.7128,12.2212,20.6990,0min2sec
4190,-56.5796,12.1929,20.6724,0min2sec
4200,-56.4478,12.1648,20.6461,0min2sec
4210,-56.3185,12.1368,20.6198,0min2sec
4220,-56.1909,12.1093,20.5939,0min2sec
4230,-56.0538,12.0818,20.5677,0min2sec
4240,-55.9238,12.0543,20.5417,0min2sec
4250,-55.7946,12.0267,20.5155,0min2sec
4260,-55.6645,11.9993,20.4893,0min2sec
4270,-55.5362,11.9719,20.4631,0min2sec
4280,-55.4080,11.9447,20.4369,0min2sec
4290,-55.2786,11.9177,20.4107,0min2sec
4300,-55.1519,11.8908,20.3849,0min2sec
4310,-55.0234,11.8638,20.3589,0min2sec
4320,-54.8977,11.8370,20.3330,0min2sec
4330,-54.7718,11.8104,20.3072,0min2sec
4340,-54.6500,11.7838,20.2814,0min2sec
4350,-54.5240,11.7574,20.2558,0min2sec
4360,-54.4009,11.7311,20.2302,0min2sec
4370,-54.2752,11.7050,20.2047,0min2sec
4380,-54.1533,11.6789,20.1792,0min2sec
4390,-54.0321,11.6530,20.1538,0min2sec
4400,-53.9110,11.6271,20.1286,0min2sec
4410,-53.7923,11.6014,20.1034,0min2sec
4420,-53.6721,11.5757,20.0784,0min2sec
4430,-53.5519,11.5502,20.0535,0min2sec
4440,-53.4263,11.5249,20.0285,0min2sec
4450,-53.3131,11.4997,20.0038,0min2sec
4460,-53.1938,11.4745,19.9790,0min2sec
4470,-53.0788,11.4494,19.9543,0min2sec
4480,-52.9590,11.4244,19.9299,0min2sec
4490,-52.8412,11.3997,19.9055,0min2sec
4500,-52.7250,11.3751,19.8811,0min2sec
4510,-52.6102,11.3504,19.8567,0min2sec
4520,-52.4952,11.3259,19.8324,0min2sec
4530,-52.3791,11.3016,19.8085,0min2sec
4540,-52.2653,11.2773,19.7847,0min2sec
4550,-52.1475,11.2533,19.7609,0min2sec
4560,-52.0369,11.2292,19.7370,0min2sec
4570,-51.9225,11.2053,19.7134,0min2sec
4580,-51.8083,11.1815,19.6902,0min2sec
4590,-51.7007,11.1578,19.6668,0min2sec
4600,-51.5876,11.1342,19.6433,0min2sec
4610,-51.4740,11.1107,19.6200,0min2sec
4620,-51.3630,11.0871,19.5968,0min2sec
4630,-51.2528,11.0638,19.5738,0min2sec
4640,-51.1429,11.0405,19.5510,0min2sec
4650,-51.0343,11.0173,19.5281,0min2sec
4660,-50.9262,10.9944,19.5053,0min2sec
4670,-50.8160,10.9715,19.4825,0min2sec
4680,-50.7074,10.9486,19.4601,0min2sec
4690,-50.6007,10.9258,19.4374,0min2sec
4700,-50.4919,10.9031,19.4149,0min2sec
4710,-50.3899,10.8807,19.3927,0min2sec
4720,-50.2794,10.8583,19.3705,0min2sec
4730,-50.1711,10.8363,19.3488,0min2sec
4740,-50.0673,10.8139,19.3267,0min2sec
4750,-49.9624,10.7916,19.3045,0min2sec
4760,-49.8587,10.7694,19.2825,0min2sec
4770,-49.7547,10.7473,19.2604,0min2sec
4780,-49.6520,10.7253,19.2384,0min2sec
4790,-49.5469,10.7033,19.2164,0min2sec
4800,-49.4448,10.6815,19.1947,0min2sec
4810,-49.3422,10.6597,19.1730,0min2sec
4820,-49.2405,10.6380,19.1513,0min2sec
4830,-49.1403,10.6164,19.1297,0min2sec
4840,-49.0389,10.5948,19.1081,0min2sec
4850,-48.9390,10.5734,19.0866,0min2sec
4860,-48.8388,10.5520,19.0652,0min2sec
4870,-48.7390,10.5308,19.0440,0min2sec
4880,-48.6391,10.5097,19.0229,0min2sec
4890,-48.5401,10.4887,19.0019,0min2sec
4900,-48.4407,10.4677,18.9808,0min2sec
4910,-48.3416,10.4469,18.9598,0min2sec
4920,-48.2443,10.4261,18.9389,0min2sec
4930,-48.1472,10.4053,18.9180,0min2sec
4940,-48.0515,10.3848,18.8974,0min2sec
4950,-47.9561,10.3643,18.8767,0min2sec
4960,-47.8595,10.3438,18.8560,0min2sec
4970,-47.7638,10.3234,18.8355,0min2sec
4980,-47.6698,10.3031,18.8149,0min2sec
4990,-47.5728,10.2830,18.7945,0min2sec
5000,-47.4740,10.2633,18.7744,0min2sec
5010,-47.3856,10.2434,18.7540,0min2sec
5020,-47.2907,10.2234,18.7340,0min2sec
5030,-47.1980,10.2035,18.7139,0min2sec
5040,-47.1055,10.1836,18.6938,0min2sec
5050,-47.0117,10.1638,18.6736,0min2sec
5060,-46.9189,10.1442,18.6535,0min2sec
5070,-46.8278,10.1246,18.6337,0min2sec
5080,-46.7348,10.1051,18.6138,0min2sec
5090,-46.6442,10.0857,18.5941,0min2sec
5100,-46.5538,10.0663,18.5744,0min2sec
5110,-46.4633,10.0470,18.5549,0min2sec
5120,-46.3812,10.0281,18.5357,0min2sec
5130,-46.2851,10.0093,18.5164,0min2sec
5140,-46.1981,9.9903,18.4970,0min2sec
5150,-46.1084,9.9713,18.4779,0min2sec
5160,-46.0167,9.9527,18.4590,0min2sec
5170,-45.9290,9.9340,18.4403,0min2sec
5180,-45.8413,9.9156,18.4213,0min2sec
5190,-45.7527,9.8969,18.4026,0min2sec
5200,-45.6652,9.8782,18.3838,0min2sec
5210,-45.5785,9.8596,18.3648,0min2sec
5220,-45.4915,9.8411,18.3460,0min2sec
5230,-45.4052,9.8226,18.3272,0min2sec
5240,-45.3196,9.8043,18.3084,0min2sec
5250,-45.2351,9.7861,18.2897,0min2sec
5260,-45.1493,9.7678,18.2711,0min2sec
5270,-45.0645,9.7497,18.2525,0min2sec
5280,-44.9784,9.7316,18.2340,0min2sec
5290,-44.8953,9.7137,18.2156,0min2sec
5300,-44.8113,9.6957,18.1972,0min2sec
5310,-44.7273,9.6778,18.1789,0min2sec
5320,-44.6441,9.6599,18.1605,0min2sec
5330,-44.5622,9.6422,18.1423,0min2sec
5340,-44.4763,9.6246,18.1243,0min2sec
5350,-44.3921,9.6071,18.1064,0min2sec
5360,-44.3112,9.5899,18.0886,0min2sec
5370,-44.2301,9.5725,18.0708,0min2sec
5380,-44.1531,9.5554,18.0533,0min2sec
5390,-44.0671,9.5383,18.0359,0min2sec
5400,-43.9860,9.5211,18.0182,0min2sec
5410,-43.9050,9.5038,18.0005,0min2sec
5420,-43.8236,9.4867,17.9829,0min2sec
5430,-43.7439,9.4697,17.9654,0min2sec
5440,-43.6643,9.4526,17.9478,0min2sec
5450,-43.5847,9.4356,17.9304,0min2sec
5460,-43.5052,9.4186,17.9129,0min2sec
5470,-43.4268,9.4017,17.8954,0min2sec
5480,-43.3482,9.3849,17.8780,0min2sec
5490,-43.2700,9.3683,17.8607,0min2sec
5500,-43.1913,9.3516,17.8435,0min2sec
5510,-43.1145,9.3350,17.8264,0min2sec
5520,-43.0362,9.3186,17.8095,0min2sec
5530,-42.9583,9.3021,17.7926,0min2sec
5540,-42.8802,9.2857,17.7756,0min2sec
5550,-42.8038,9.2699,17.7590,0min2sec
5560,-42.7246,9.2541,17.7423,0min2sec
5570,-42.6474,9.2380,17.7255,0min2sec
5580,-42.5722,9.2218,17.7089,0min2sec
5590,-42.4988,9.2057,17.6923,0min2sec
5600,-42.4229,9.1897,17.6757,0min2sec
5610,-42.3473,9.1737,17.6591,0min2sec
